id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
1004,Bilbo Baggins,LD,1,GFG,62,66,74225,5,17,22,4,20,0,0,0,479,0,0,0,2582,NA,NA,NA,0,0,0,67,33,16,69,95,59,55,61,100.9,2.8,2.6,30.8,31.6,1169,1164,50.1,-6.1,887,846,51.2,-5,Defense,Defense
1007,Barry B. Benson,LW,1,REG,62,66,63380,16,14,30,-34,18,1,1,2,2865,0,0,0,256,NA,NA,NA,0,0,0,78,34,21,80,136,57,60,53,95.3,2.2,4.2,31.1,35.3,941,1116,45.7,4.2,702,828,45.9,3.9,Forward,Wing
1011,Connor O'Byrne,C,1,ANA,62,66,74693,15,27,42,-7,19,3,8,11,6874,0,1,1,6862,NA,NA,NA,1,0,1,68,29,16,132,126,64,62,63,100.8,2.5,2.8,25.9,32.2,838,1009,45.4,6.6,618,753,45.1,5.9,Forward,Center
1016,Titanus Mosura,RD,1,REG,62,66,78170,2,11,13,-34,65,0,0,0,129,0,0,0,10339,NA,NA,NA,1,0,1,87,37,23,90,79,53,51,54,96.8,1.9,3.7,26.1,35.4,882,1260,41.2,-2.5,683,926,42.4,-1.1,Defense,Defense
1022,Ka Chow,RD,1,CAR,62,66,70780,10,19,29,12,19,0,0,0,202,1,0,1,2915,NA,NA,NA,1,0,1,88,20,20,47,124,53,54,51,101.2,3.4,2.8,33.2,31.2,1220,1081,53,-2.6,884,824,51.8,-3.6,Defense,Defense
1023,Emerson Porzingis,C,1,MET,62,66,35503,6,13,19,7,9,0,0,0,51,0,0,0,1982,NA,NA,NA,1,1,0,43,23,4,21,52,53,53,51,103.7,3,2.3,27.5,31.3,473,571,45.3,-5.8,342,405,45.8,-4.9,Forward,Center
1025,Cup Noodle,RD,1,ANC,62,66,92234,9,39,48,27,15,1,16,17,12324,0,0,0,1680,NA,NA,NA,1,0,1,101,21,27,69,216,65,69,59,100.7,3.2,1.9,37.1,23.7,1520,958,61.3,10.4,1113,708,61.1,9.7,Defense,Defense
1029,Lias Ekholm-Gunnarsson,RW,1,NBB,62,66,55523,9,9,18,-9,12,1,0,1,658,0,0,0,156,NA,NA,NA,0,0,0,96,21,7,23,106,57,61,50,98.3,2.1,2.7,30.7,31.6,921,859,51.7,-0.9,653,642,50.4,-2.2,Forward,Wing
1030,Valters Denisova,C,1,NL,62,66,58949,12,25,37,20,10,0,0,0,74,1,0,1,2348,NA,NA,NA,0,0,0,42,21,25,29,144,59,63,53,98.4,3.4,2.2,42.2,22.8,1262,663,65.6,2.3,935,481,66,3,Forward,Center
1033,Pertti Samulio,C,1,REG,62,66,38035,1,7,8,-19,12,0,0,0,6,0,0,0,4804,NA,NA,NA,0,0,0,92,8,10,32,18,54,53,52,97.4,1.4,3.5,21.9,38.4,363,639,36.2,-7.8,271,467,36.7,-7.6,Forward,Center
1034,Magnus Galtisson,LW,1,COL,62,66,61662,7,19,26,15,34,0,2,2,2425,2,0,2,3061,NA,NA,NA,4,0,4,69,20,26,51,124,59,53,63,101.5,3.3,2.5,37,33.3,1046,937,52.7,-5.7,771,697,52.5,-5.8,Forward,Wing
1036,Steven Cox,LW,1,GFG,62,60,35973,10,9,19,-4,12,0,0,0,0,0,0,0,167,NA,NA,NA,0,0,0,40,19,11,41,57,53,54,50,99.8,2.7,3.1,28.4,31.9,544,624,46.6,-9.3,399,449,47.1,-9.1,Forward,Wing
1037,Merlin Metzler,RD,1,NL,62,66,78309,3,13,16,44,14,0,0,0,277,0,0,0,6545,NA,NA,NA,0,0,0,88,29,37,79,63,58,51,62,101.1,3.8,1.7,42.1,21.3,1580,821,65.8,2.9,1161,602,65.9,3,Defense,Defense
1042,Lev Lebedev,LW,1,VAN,62,66,74975,41,50,91,48,17,6,11,17,8212,0,0,0,42,NA,NA,NA,1,0,1,45,83,21,78,297,70,77,58,101,4.9,2.3,43.9,22.4,1470,790,65,6,1116,590,65.4,6.8,Forward,Wing
1049,King Rhames,RD,1,DET,62,66,86469,2,7,9,-40,16,0,0,0,42,0,0,0,1723,NA,NA,NA,0,0,0,72,23,18,55,39,48,47,46,101.5,1.9,3.6,21.3,48.4,920,2076,30.7,-0.2,698,1548,31.1,1,Defense,Defense
1052,Doug Glatt,LD,1,ANA,62,66,80519,5,7,12,-22,20,0,0,0,76,0,1,1,6825,NA,NA,NA,0,0,0,109,38,29,114,76,60,50,68,99.8,2,3.1,22.4,34.2,877,1348,39.4,-1.8,663,995,40,-1.3,Defense,Defense
1056,Alix Nunez,C,1,STL,62,66,59445,10,12,22,-41,14,1,1,2,2898,0,0,0,12,NA,NA,NA,0,0,0,21,21,7,80,68,52,54,50,98.8,2,4.5,20,40.7,591,1225,32.5,0,451,898,33.4,0.5,Forward,Center
1060,Sisyphus Embros,LW,1,STL,62,66,64468,7,6,13,-43,32,0,0,0,0,1,1,2,13142,NA,NA,NA,0,0,0,48,36,24,78,68,59,59,56,96.3,1.5,4.6,20.1,40.5,542,1110,32.8,0.4,415,820,33.6,0.7,Forward,Wing
1065,Rene Pu,LW,1,REG,62,61,45408,9,15,24,-2,16,0,1,1,682,1,0,1,6196,NA,NA,NA,0,0,0,15,26,25,64,75,57,56,57,102.1,3.1,3.3,25.5,32.9,531,663,44.5,-5.8,379,484,43.9,-6,Forward,Wing
1070,Borje Samuelsson,RD,1,ANA,62,66,84807,14,24,38,-17,37,3,3,6,9758,0,1,1,2874,NA,NA,NA,1,0,1,47,41,31,116,148,65,63,65,101,2.4,3.2,24.1,34.9,904,1316,40.7,0.2,656,982,40,-1.2,Defense,Defense
1071,Ben Cubblebeans,C,1,STL,62,62,52505,6,13,19,-17,57,0,0,0,0,0,0,0,91,NA,NA,NA,6,1,5,50,23,14,56,61,53,54,51,100.5,1.9,3.1,22.9,39.3,625,1145,35.3,3,462,799,36.6,4,Forward,Center
1072,Melvin Majestik-Moose,RD,1,NBB,62,66,85363,7,20,27,-5,14,0,2,2,3153,0,1,1,4377,NA,NA,NA,0,0,0,144,26,46,140,127,58,53,60,98,2.4,2.7,34.4,29.7,1338,1184,53.1,1,1002,893,52.9,1.2,Defense,Defense
1073,Milo Oliver,C,1,VAN,62,66,37276,7,5,12,-6,9,0,0,0,103,0,0,0,114,NA,NA,NA,1,0,1,32,9,13,37,62,54,54,51,97.7,2.3,2.9,28.9,28.1,568,567,50,-13.1,400,436,47.8,-15.4,Forward,Center
1074,Tommy Tightpants,RW,1,NL,62,66,60860,18,19,37,20,9,1,2,3,3506,0,0,0,202,NA,NA,NA,1,1,0,98,25,16,16,158,61,67,53,98.8,3.3,2.1,42.7,22.9,1293,662,66.1,3.1,956,487,66.3,3.3,Forward,Wing
1079,Randy Marsh,RD,1,MET,62,66,87523,8,21,29,9,114,0,1,1,606,0,1,1,4299,NA,NA,NA,20,10,10,97,36,24,54,143,56,53,55,100.5,3.1,2.7,31.1,28.9,1354,1291,51.2,1.6,1006,935,51.8,3,Defense,Defense
1088,Buck Keithley,RW,1,NL,62,66,56186,10,13,23,31,22,0,0,0,0,0,0,0,60,NA,NA,NA,0,0,0,24,16,19,33,81,55,59,51,101.8,4.1,2.1,40.9,25.6,1187,761,60.9,-4.1,894,571,61,-3.9,Forward,Wing
1094,Red Tarkington,RD,1,DET,62,24,16704,1,2,3,-12,5,0,1,1,58,0,0,0,1180,NA,NA,NA,1,1,0,8,7,8,11,15,50,50,50,100.8,2.1,4.9,17.7,44.5,158,343,31.5,0,113,257,30.5,-1.1,Defense,Defense
1110,Conner Snooks,LW,1,NBB,62,66,67201,21,22,43,1,17,7,2,9,4447,0,0,0,2877,NA,NA,NA,1,1,0,65,46,17,79,167,65,64,62,99.7,2.6,2.6,31.7,29.8,996,922,51.9,-0.7,723,702,50.7,-1.9,Forward,Wing
1112,Emeril Lagasse,LW,1,NL,62,66,70501,31,37,68,27,14,8,8,16,9786,0,1,1,2165,NA,NA,NA,0,0,0,97,39,27,48,221,69,78,58,101.2,3.9,2.1,40.9,25.1,1216,788,60.7,-4.5,919,595,60.7,-4.4,Forward,Wing
1115,Jeff Hopkins,RW,1,QCC,62,66,70797,19,20,39,15,23,2,2,4,3181,0,0,0,117,NA,NA,NA,1,0,1,89,28,18,83,179,63,67,55,99.5,3.5,2.6,40.5,28.3,1371,1027,57.2,9.7,1042,739,58.5,11.1,Forward,Wing
1123,Joe Burrow,RW,1,QCC,62,66,31560,10,10,20,8,22,1,1,2,389,1,0,1,2591,NA,NA,NA,0,0,0,14,24,6,23,74,56,53,56,103.6,2.9,2,30,33.5,441,492,47.3,-3.9,341,360,48.6,-2.9,Forward,Wing
1127,Stephane Bababooey,C,1,ANA,62,66,47791,5,11,16,-30,16,0,0,0,61,0,1,1,3070,NA,NA,NA,0,0,0,58,32,15,49,74,53,54,49,97.4,1.9,4.4,22.7,39.7,501,920,35.3,-6.8,388,682,36.3,-5.9,Forward,Center
1130,Vin Bangsa-Wamy,C,1,COL,62,66,63272,17,31,48,19,12,2,0,2,3310,0,1,1,2328,NA,NA,NA,0,0,0,41,34,13,42,153,62,68,54,100.5,4.1,3,37.8,28.7,1135,858,56.9,0,823,643,56.1,-0.9,Forward,Center
1132,San-Sam Emerson,LD,1,REG,62,66,81135,15,15,30,-26,36,3,1,4,2849,1,0,1,4863,NA,NA,NA,0,0,0,59,23,15,64,144,63,59,65,97.3,2.4,3.6,29.8,33.6,1056,1273,45.3,3.8,799,935,46.1,4.5,Defense,Defense
1144,Bernard Metivier,C,1,DET,62,66,69017,6,18,24,-45,48,1,1,2,3692,0,0,0,2304,NA,NA,NA,3,0,3,44,22,17,148,69,58,58,56,102.2,2.1,4.5,19.3,52.4,642,1643,28.1,-3.9,460,1234,27.2,-4.7,Forward,Center
1160,Warrior Enskidou,LD,1,COL,62,66,71684,1,23,24,3,17,1,1,2,642,0,0,0,2092,NA,NA,NA,1,1,0,84,24,13,54,75,56,49,61,98.3,3.8,3.7,37.9,31.4,1329,1063,55.6,-2,994,807,55.2,-2.4,Defense,Defense
1175,Austin MacWard,RW,1,GFG,62,66,40669,6,10,16,-11,18,1,0,1,24,0,0,0,417,NA,NA,NA,0,0,0,63,22,11,34,64,53,54,50,98.3,2.5,3.5,28.2,32.8,604,705,46.1,-9.9,442,516,46.1,-10.3,Forward,Wing
1177,Petr Svoboda,LW,1,KEL,62,66,77923,20,27,47,-3,16,4,7,11,9989,1,0,1,238,NA,NA,NA,0,0,0,62,46,31,78,205,64,67,58,97.7,2.4,2.6,32.9,26.7,1179,916,56.3,4.8,866,693,55.5,3.9,Forward,Wing
1182,Spack Jarrow,LW,1,ANC,62,66,75577,22,44,66,0,12,9,17,26,12962,0,0,0,57,NA,NA,NA,0,0,0,100,52,24,57,200,68,73,59,96.6,3.2,3,36.7,25.4,1127,855,56.9,3,857,646,57,2.9,Forward,Wing
1188,Rico Kiricocho,RD,1,QCC,62,16,18128,1,2,3,-3,0,0,0,0,642,0,0,0,420,NA,NA,NA,0,0,0,22,4,6,15,14,52,50,51,100.7,2.1,2.5,28.9,38.4,251,367,40.6,-3.8,187,262,41.6,-3.4,Defense,Defense
1189,Ben Der,LD,1,ANC,62,7,6689,0,1,1,3,0,0,0,0,0,0,0,0,94,NA,NA,NA,0,0,0,5,5,1,2,15,52,46,58,103.4,3.3,1.6,34.9,27.3,112,95,54.1,3,87,70,55.4,2.6,Defense,Defense
1191,Zayne Dangle,RD,1,COL,62,66,81085,14,24,38,30,46,0,3,3,3571,0,1,1,2082,NA,NA,NA,0,0,0,90,50,24,89,177,57,56,56,101.2,3.9,2.5,40.3,29.1,1501,1136,56.9,0,1136,840,57.5,1,Defense,Defense
1192,Jeremy Hall,C,1,ANA,62,66,41619,7,10,17,-24,2,0,0,0,149,0,0,0,295,NA,NA,NA,0,0,0,33,16,12,45,44,53,54,52,100.3,2.2,4.3,19.3,38.7,423,838,33.5,-8.7,313,612,33.8,-8.7,Forward,Center
1198,Edward Higginsby,LW,1,DET,62,66,36246,4,6,10,-26,2,0,0,0,49,0,0,0,3235,NA,NA,NA,0,0,0,55,21,10,80,29,51,51,50,99.4,1.9,4.7,20.8,49.4,341,822,29.3,-1.8,258,621,29.4,-1.3,Forward,Wing
1211,Mateo Lavoie,LW,1,KEL,62,66,26656,1,1,2,-4,8,0,0,0,24,0,0,0,123,NA,NA,NA,0,0,0,25,1,4,31,20,50,51,48,100.2,2.7,3.3,26.5,32.5,355,446,44.3,-9.8,266,321,45.3,-8.5,Forward,Wing
1224,Sanjuro Tsubaki,LW,1,COL,62,66,59304,21,22,43,20,24,0,0,0,0,0,1,1,2421,NA,NA,NA,0,0,0,41,35,15,35,151,60,65,54,100.4,4.1,3,38,28.7,1122,847,57,0.1,812,637,56,-1.1,Forward,Wing
1230,Ivan Lacksamus,LW,1,DET,62,66,76440,8,19,27,-52,16,4,3,7,7660,0,1,1,4992,NA,NA,NA,0,0,0,30,30,14,137,111,59,60,58,99.6,1.7,4.6,18.8,47.7,687,1555,30.6,-0.3,484,1153,29.6,-1.2,Forward,Wing
1242,Dragomir Fedorov,RD,1,NBB,62,12,11302,0,6,6,7,6,0,0,0,74,0,0,0,358,NA,NA,NA,0,0,0,7,5,4,3,26,51,49,52,105.1,3,0.7,38.1,24.5,227,146,60.9,1.8,162,102,61.4,1.9,Defense,Defense
1245,Cody Sherman,C,1,STL,62,66,73805,7,21,28,-31,121,2,9,11,10592,0,0,0,4723,NA,NA,NA,3,1,2,66,24,4,35,78,54,56,52,102.1,2.2,3.9,21.1,46.8,659,1332,33.1,0.8,487,1018,32.4,-1.1,Forward,Center
1249,Michael Tabet,RW,1,QCC,62,16,10835,1,1,2,-3,0,0,0,0,0,1,0,1,1091,NA,NA,NA,0,0,0,5,8,1,13,15,52,53,50,96.8,1.1,2.6,25.5,34.4,134,195,40.7,-2.9,94,140,40.2,-4.5,Forward,Wing
1290,Outdoor Truck,LW,1,GFG,62,6,3370,1,0,1,-5,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,7,0,2,0,9,51,54,47,88.6,1.1,6.4,24.6,40.6,45,65,40.9,-16.2,31,53,36.9,-21.5,Forward,Wing
1295,Dave Heinrich,C,1,NBB,62,66,55149,3,23,26,-1,18,1,1,2,1411,0,0,0,500,NA,NA,NA,0,0,0,15,18,12,19,96,60,60,57,99.9,2.4,2.5,31,31.4,906,843,51.8,-0.8,645,627,50.7,-1.8,Forward,Center
1366,Rafael Boeck,C,1,CAR,62,66,56823,9,17,26,11,12,0,0,0,0,1,0,1,2021,NA,NA,NA,0,0,0,94,24,15,64,108,57,59,53,100.2,3,2.4,36.4,29,1050,871,54.7,-0.2,738,633,53.8,-0.5,Forward,Center
1369,Roger Cadorette,LD,1,QCC,62,16,20705,1,3,4,-6,2,1,1,2,2280,0,0,0,1533,NA,NA,NA,0,0,0,22,9,8,16,32,58,52,63,99.8,2.1,3,28.6,38.8,248,358,40.9,-3.3,182,257,41.5,-3.7,Defense,Defense
1377,Sconnie McHits,LW,1,ANA,62,66,72811,24,26,50,-23,34,8,14,22,9474,0,0,0,2683,NA,NA,NA,0,0,0,64,28,33,47,147,63,65,60,97.5,1.9,3.1,25.2,30.9,826,1003,45.2,6.3,606,751,44.7,5.3,Forward,Wing
1378,Stephan Gill,C,1,ANA,62,66,67502,6,31,37,-22,16,1,11,12,5538,0,0,0,534,NA,NA,NA,0,0,0,50,23,33,66,127,62,61,60,97.4,2.1,3.3,26,30.5,841,1017,45.3,6.5,620,754,45.1,5.9,Forward,Center
1380,Eddie Creller,RW,1,ANA,62,66,70870,25,29,54,-5,16,13,7,20,9609,1,0,1,225,NA,NA,NA,0,0,0,28,38,33,57,185,63,63,62,101.3,2.5,2.7,25.5,31.5,856,997,46.2,7.8,631,753,45.6,6.6,Forward,Wing
20,Jaeger Jones,C,1,REG,63,66,78302,17,33,50,2,60,6,6,12,9050,0,1,1,2186,NA,NA,NA,10,3,7,108,45,27,72,173,72,70,68,98.8,3.2,3,36.5,30.3,1286,1084,54.3,3.2,932,792,54.1,2.5,Forward,Center
118,Marek Skoda,LW,1,CAR,63,66,78903,9,42,51,24,14,0,6,6,2547,0,0,0,5468,NA,NA,NA,0,0,0,65,44,25,124,152,65,67,60,101.8,3.7,2.4,33.3,26.5,1203,1016,54.2,6.2,897,759,54.2,6.2,Forward,Wing
195,Mike Doctor,LW,1,VAN,63,66,71796,8,12,20,-49,30,0,3,3,3971,0,1,1,7020,NA,NA,NA,0,0,0,84,37,40,20,88,59,59,54,95.3,1.4,4.2,20.7,37.3,681,1228,35.7,1,507,885,36.4,2.3,Forward,Wing
435,Satoru Gojo,C,1,KEL,63,66,56079,4,19,23,12,6,1,0,1,148,0,0,0,251,NA,NA,NA,0,0,0,17,28,17,19,89,59,63,59,100.9,3.2,2.5,30.5,25.3,959,749,56.1,0.5,691,549,55.7,0.2,Forward,Center
549,"Monsieur Pingy Pingu Lunga Gumba, Esq.",C,1,REG,63,67,63334,17,23,40,-11,17,0,0,0,2174,0,0,0,343,NA,NA,NA,1,0,1,17,37,24,58,133,62,63,58,100.1,3,3.6,31.1,37.8,913,1202,43.2,1,709,875,44.8,2.1,Forward,Center
593,Sam Stone,LW,1,STL,63,66,54464,7,18,25,-42,6,2,3,5,4496,0,1,1,1557,NA,NA,NA,0,0,0,34,30,24,106,94,59,57,57,100.1,2.1,5.3,20,51.2,463,1263,26.8,-4.2,357,939,27.5,-3.6,Forward,Wing
614,Porg Garros,RW,1,QCC,63,66,53604,4,11,15,-17,111,0,0,0,0,0,0,0,150,NA,NA,NA,10,7,3,171,20,31,77,63,58,54,52,99.6,2.6,3.7,26.3,36.4,739,1046,41.4,-5.9,534,758,41.3,-5.7,Forward,Wing
622,Vincent Fox,LD,1,CAR,63,66,83546,10,30,40,15,12,2,11,13,9110,0,0,0,1838,NA,NA,NA,0,0,0,76,30,23,46,188,65,61,69,102.5,3.4,2.6,31.6,31.4,1225,1180,50.9,1.5,877,866,50.3,0.6,Defense,Defense
626,Isiah Lopez,LW,1,STL,63,19,12499,1,2,3,-6,0,0,0,0,3,0,0,0,0,NA,NA,NA,0,0,0,4,3,1,12,17,51,54,47,103.5,2.6,4.3,23.3,57,134,356,27.3,0.8,113,268,29.7,3.1,Forward,Wing
629,Wendolene Ramsbottom,LD,1,STL,63,66,80305,8,20,28,-43,169,2,3,5,7401,0,0,0,4356,NA,NA,NA,11,1,10,288,58,42,129,118,64,58,69,99.3,2,4.2,22.6,43.2,798,1504,34.7,6.9,592,1128,34.4,6.2,Defense,Defense
630,Patya Perevalov,RW,1,CAR,63,66,78084,28,40,68,25,18,6,14,20,8659,0,0,0,0,NA,NA,NA,0,0,0,80,31,22,21,194,64,66,61,102.1,3.7,2.4,33.5,26.4,1196,991,54.7,6.8,892,741,54.6,6.8,Forward,Wing
632,Donald Jr Trump,LW,1,REG,63,66,66944,8,14,22,-1,63,0,0,0,64,1,0,1,6171,NA,NA,NA,9,5,4,104,42,35,69,102,58,55,59,99,2.7,3,34.3,33.7,1038,1068,49.3,-3.9,790,793,49.9,-3.4,Forward,Wing
633,Wet Jeans,LW,1,REG,63,67,65981,11,27,38,-16,10,0,2,2,3558,0,0,0,796,NA,NA,NA,0,0,0,54,28,17,88,123,58,65,50,99.3,2.9,3.7,31,37.7,930,1207,43.5,1.5,721,874,45.2,2.8,Forward,Wing
634,Alfred Yankovic,RD,1,GFG,63,66,76767,9,20,29,21,14,0,1,1,1791,0,0,0,2769,NA,NA,NA,0,0,0,54,46,30,83,138,57,54,58,98.6,3.3,2.3,40,24.1,1466,906,61.8,2.8,1066,677,61.2,2,Defense,Defense
636,Andrew Jackson,LW,1,QCC,63,66,30305,4,4,8,-18,8,0,0,0,46,0,0,0,653,NA,NA,NA,0,0,0,14,12,3,34,27,50,52,49,99.5,2.1,4.3,23.3,45.4,341,715,32.3,-15.8,261,523,33.3,-14.5,Forward,Wing
637,Wing Wang,RW,1,NBB,63,66,70915,32,36,68,33,12,3,3,6,2919,0,1,1,2639,NA,NA,NA,0,0,0,63,20,18,60,226,64,73,53,102.3,4.2,2.4,40.2,29.9,1338,977,57.8,10.8,984,731,57.4,10.1,Forward,Wing
638,Jalal ad Din Afinogenov,LW,1,STL,63,66,67631,11,25,36,-28,42,3,4,7,2704,0,1,1,9734,NA,NA,NA,0,0,0,89,29,18,108,99,60,62,54,99.4,2.2,3.9,24.1,40.8,689,1155,37.4,10,513,844,37.8,10.2,Forward,Wing
639,Jannik Nordstern,LD,1,NL,63,66,80715,10,19,29,57,20,1,0,1,3027,0,0,0,4249,NA,NA,NA,0,0,0,95,33,29,88,171,67,57,75,100.9,4.3,1.5,45.9,17.5,1786,701,71.8,-0.5,1296,504,72,-0.4,Defense,Defense
640,Jamal Nightingale,LD,1,COL,63,66,87080,11,25,36,29,22,0,2,2,2398,0,1,1,5523,NA,NA,NA,0,0,0,119,43,41,119,147,68,54,79,102.2,3.7,2.4,34.8,28.8,1490,1196,55.5,7,1076,881,55,6.6,Defense,Defense
643,Samuel Kjellsson,RD,1,QCC,63,66,86103,4,15,19,-30,8,0,2,2,3199,0,0,0,5536,NA,NA,NA,0,0,0,94,33,48,165,121,57,52,61,98.1,2.2,3.5,29.7,37.7,1183,1481,44.4,-2.3,869,1092,44.3,-2.2,Defense,Defense
644,Gabe-Gooney-Waters Harrak,LW,1,GFG,63,63,60054,11,31,42,11,8,0,1,1,1641,0,0,0,438,NA,NA,NA,0,0,0,18,31,5,3,184,60,69,49,98,3.7,3,39.2,26.5,1189,812,59.4,-1.2,888,600,59.7,-0.7,Forward,Wing
645,Gio Marsh,C,1,VAN,63,66,66310,2,9,11,-46,21,0,0,0,0,0,1,1,6221,NA,NA,NA,1,0,1,94,31,20,81,67,55,55,51,95.4,1.4,4.2,20.9,37.4,681,1212,36,1.5,511,876,36.8,2.8,Forward,Center
647,Dobby Hintzskanen,LW,1,NBB,63,66,54858,7,28,35,-4,12,2,3,5,3453,0,0,0,2128,NA,NA,NA,0,0,0,80,29,24,77,98,59,60,56,101.3,3.1,3.2,30.4,36.6,773,924,45.6,-6.2,588,668,46.8,-4.7,Forward,Wing
648,Michael Robertson,LD,1,MET,63,66,77843,7,27,34,42,24,0,2,2,2633,0,1,1,4080,NA,NA,NA,0,0,0,98,35,23,46,103,58,52,62,100.7,4.6,2.5,41.7,23.9,1505,916,62.2,-0.9,1134,674,62.7,0,Defense,Defense
649,Sebastian Weiss,RD,1,KEL,63,66,88694,7,29,36,17,22,1,0,1,2227,0,1,1,3852,NA,NA,NA,0,0,0,113,39,40,57,156,61,59,61,100.5,3.2,2.5,33.6,27.7,1441,1172,55.1,-1,1080,871,55.4,-0.4,Defense,Defense
650,Giannis Kroustis,LW,1,GFG,63,66,72079,21,34,55,19,33,6,6,12,8094,0,0,0,2141,NA,NA,NA,1,0,1,55,56,20,39,192,65,73,55,100.8,3.1,1.9,36.6,24.6,1234,778,61.3,2,884,575,60.6,1,Forward,Wing
651,Grogu Mandosson,C,1,GFG,63,66,71106,14,26,40,14,20,1,2,3,3682,0,1,1,4789,NA,NA,NA,0,0,0,40,46,23,75,188,68,67,63,99.2,3,2.3,37.1,25.4,1263,781,61.8,2.6,905,589,60.6,1,Forward,Center
652,Duncan The Walrus,LD,1,MET,63,66,79546,5,14,19,35,24,0,0,0,332,0,1,1,9178,NA,NA,NA,2,0,2,87,20,51,98,80,64,51,75,99.2,3.9,2.4,39.4,22,1505,781,65.8,4.5,1071,575,65.1,3.4,Defense,Defense
654,Tommy Westbrook,C,1,VAN,63,66,38497,6,14,20,-7,2,0,0,0,282,0,0,0,6225,NA,NA,NA,0,0,0,45,23,11,2,61,56,55,55,101.9,2,2.9,21.9,40.1,345,683,33.6,-1.6,269,499,35,0.3,Forward,Center
655,Sam Siege,RW,1,REG,63,66,73026,17,26,43,2,22,0,5,5,3481,0,1,1,3459,NA,NA,NA,0,0,0,85,44,34,60,154,61,62,58,98.1,2.8,2.6,35.3,26.7,1208,986,55.1,4.3,893,707,55.8,4.9,Forward,Wing
658,Landon Fischermann,RD,1,REG,63,64,86892,11,20,31,-36,12,0,5,5,8398,0,1,1,4573,NA,NA,NA,0,0,0,156,28,55,151,127,70,64,71,98.7,2.2,3.9,22.9,36,943,1376,40.7,0.7,681,1024,39.9,-0.1,Defense,Defense
665,Uhtred Ragnarsson,C,1,MET,63,66,61313,17,36,53,33,16,0,0,0,314,3,2,5,7269,NA,NA,NA,0,0,0,37,31,23,16,170,65,65,62,99.2,4.3,2.3,41.6,21.2,1163,589,66.4,4.8,851,441,65.9,4.2,Forward,Center
666,Leons Briedis,LD,1,KEL,63,66,87990,10,25,35,9,12,0,1,1,911,0,1,1,6085,NA,NA,NA,0,0,0,114,80,13,61,122,57,47,66,99.4,3,2.6,33.6,27.4,1422,1130,55.7,-0.1,1056,845,55.5,-0.1,Defense,Defense
670,Bjorn Viggosson,RW,1,GFG,63,66,69347,18,16,34,20,13,2,1,3,3660,1,0,1,2377,NA,NA,NA,1,0,1,85,30,9,33,153,62,64,56,100.4,2.9,1.9,36.9,25.2,1264,794,61.4,2.1,915,598,60.5,0.9,Forward,Wing
671,Vasily Arkhangelsky,RD,1,ANA,63,66,83593,7,21,28,26,92,0,2,2,3033,0,1,1,5814,NA,NA,NA,12,7,5,116,23,25,117,131,63,55,69,101.6,3,1.8,36.4,27.3,1422,1009,58.5,13,1057,756,58.3,12.8,Defense,Defense
672,Guy Fieri,LW,1,MET,63,66,59969,21,27,48,20,4,6,8,14,7087,1,0,1,3589,NA,NA,NA,0,0,0,76,44,8,46,156,62,66,56,99.9,4.2,2.7,38.9,25.1,1008,661,60.4,-3.1,731,473,60.7,-2.6,Forward,Wing
674,Dirty Boots,LD,1,DET,63,66,81127,7,20,27,-13,12,0,1,1,810,1,0,1,6085,NA,NA,NA,0,0,0,116,52,34,159,114,62,52,71,101,2.8,3.4,26.6,36.6,1013,1434,41.4,1.5,762,1048,42.1,1.8,Defense,Defense
675,Atticus Hale,C,1,CAR,63,66,80231,31,38,69,27,4,7,8,15,8668,1,0,1,1740,NA,NA,NA,0,0,0,55,30,29,43,206,67,70,61,102.6,3.7,2.3,32.9,26.7,1185,1009,54,5.9,885,756,53.9,5.8,Forward,Center
676,Eddie Kastrba,RD,1,CAR,63,66,83091,4,16,20,-1,28,0,0,0,156,0,0,0,5242,NA,NA,NA,0,0,0,128,32,37,101,109,58,52,61,98.7,2.8,2.8,32.9,29,1299,1229,51.4,2.2,967,900,51.8,2.9,Defense,Defense
677,Tanner Fox,RD,1,CAR,63,66,76406,17,32,49,18,26,2,3,5,2643,0,0,0,2108,NA,NA,NA,0,0,0,92,27,34,87,158,69,71,66,102,3.2,2.3,32.2,28.8,1253,1125,52.7,4.1,900,806,52.8,4.2,Defense,Defense
679,Max Manning,C,1,COL,63,66,78180,22,43,65,23,12,3,8,11,8597,0,1,1,2488,NA,NA,NA,0,0,0,43,26,34,87,214,70,72,65,101.5,4.2,2.9,38.6,30.4,1406,1013,58.1,10.5,1006,759,57,9.2,Forward,Center
