TeamId,ES L1 LW,ES L1 C,ES L1 RW,ES L1 LD,ES L1 RD,ES L2 LW,ES L2 C,ES L2 RW,ES L2 LD,ES L2 RD,ES L3 LW,ES L3 C,ES L3 RW,ES L3 LD,ES L3 RD,ES L4 LW,ES L4 C,ES L4 RW,ES L4 LD,ES L4 RD,PP5on4 L1 LW,PP5on4 L1 C,PP5on4 L1 RW,PP5on4 L1 LD,PP5on4 L1 RD,PP5on4 L2 LW,PP5on4 L2 C,PP5on4 L2 RW,PP5on4 L2 LD,PP5on4 L2 RD,PP5on3 L1 LW,PP5on3 L1 C,PP5on3 L1 RW,PP5on3 L1 LD,PP5on3 L1 RD,PP5on3 L2 LW,PP5on3 L2 C,PP5on3 L2 RW,PP5on3 L2 LD,PP5on3 L2 RD,PP4on3 L1 F1,PP4on3 L1 F2,PP4on3 L1 LD,PP4on3 L1 RD,PP4on3 L2 F1,PP4on3 L2 F2,PP4on3 L2 LD,PP4on3 L2 RD,PK4on5 L1 F1,PK4on5 L1 F2,PK4on5 L1 LD,PK4on5 L1 RD,PK4on5 L2 F1,PK4on5 L2 F2,PK4on5 L2 LD...56,PK4on5 L2 LD...57,PK4on5 L3 F1,PK4on5 L3 F2,PK4on5 L3 LD...60,PK4on5 L3 LD...61,PK3on5 L1 F1,PK3on5 L1 LD,PK3on5 L1 RD,PK3on5 L2 F1,PK3on5 L2 LD...66,PK3on5 L2 LD...67,PK3on4 L1 F1,PK3on4 L1 LD,PK3on4 L1 RD,PK3on4 L2 F1,PK3on4 L2 LD...72,PK3on4 L2 LD...73,4on4 L1 F1,4on4 L1 F2,4on4 L1 LD,4on4 L1 RD,4on4 L2 F1,4on4 L2 F2,4on4 L2 LD...80,4on4 L2 LD...81,3on3 L1 F1,3on3 L1 LD,3on3 L1 RD,3on3 L2 F1,3on3 L2 LD...86,3on3 L2 LD...87,Shootout 1,Shootout 2,Shootout 3,Shootout 4,Shootout 5,Goalie 1,Goalie 2,Extra Attacker 1,Extra Attacker 2,...97,season
17,3540,2913,2690,3728,3887,3548,3304,3216,3885,3729,3410,3547,3884,3726,2596,NA,NA,NA,NA,NA,3540,2913,3885,3728,2690,3410,3304,3216,3887,3729,3540,2913,3885,3728,2690,3410,3304,3216,3887,3729,2913,3540,3728,3885,2690,3216,3887,3729,2690,2913,3728,3887,3540,3304,3885,3729,3216,3547,3726,2596,2913,3728,3887,2690,3885,3729,2913,3728,3887,2690,3885,3729,3540,2913,3728,3729,3304,2690,3885,3887,2913,3540,3729,2690,3304,3728,3540,2913,2690,3304,3729,3886,3730,2913,3548,NA,80
18,2542,3900,2976,2902,3029,3899,3737,3575,3088,2951,2143,3574,3289,3152,3576,NA,NA,NA,NA,NA,2542,3737,3575,2976,2902,3899,3900,2143,3574,3029,2542,3900,2976,3575,2902,3899,3737,3574,2143,3029,2976,2542,3575,2902,3737,3900,3899,3029,3737,2976,3029,2902,3900,3575,2951,3088,3574,2143,3152,3576,3737,3029,2902,2976,2951,3088,3737,3029,2902,2976,2951,3088,3900,2542,3029,2902,3737,2976,2951,3088,3900,2542,2902,3737,2976,3029,2976,2542,3575,3737,2902,3578,3490,2542,2976,NA,80
19,3040,2778,3357,3320,1963,3015,3110,3907,3630,3178,2944,3908,2465,3027,3179,NA,NA,NA,NA,NA,3040,2778,3357,1963,3320,3908,3110,3015,2465,3630,3040,2778,3357,1963,3320,3908,3110,3015,2465,3630,3357,2778,1963,3320,3040,3110,3015,3630,2944,2778,3320,1963,3110,3907,3027,3630,2465,3357,3179,NA,2944,3320,1963,2778,3630,3027,2944,3320,1963,2778,3630,3027,2778,3357,3320,1963,3110,3040,3630,3027,2778,3357,3320,3110,3040,1963,2778,3357,3110,3040,3015,3906,3903,2778,3357,NA,80
0,3543,3009,3413,3544,3542,3487,3883,2288,2442,3389,3076,3523,3768,3474,2239,NA,NA,NA,NA,NA,3009,3883,3413,3544,2442,3543,3523,3487,3474,3389,3009,3883,3413,3544,2442,3543,3523,3487,3474,3389,3009,3883,3389,3544,3413,3487,2239,3474,3009,3543,2442,3542,3487,3413,3544,3389,2288,3883,3474,2239,3009,2442,3542,3543,3544,3474,3009,2442,3542,3543,3544,3474,3543,3487,3544,3542,3009,3413,2442,3389,3543,3487,3542,3009,3413,3544,3009,3883,3413,3487,3543,3119,3882,3543,3009,NA,81
1,3733,3731,2948,3149,3384,3128,3122,2096,3057,3505,3354,3479,3392,3732,3032,NA,NA,NA,NA,NA,3354,3731,2096,3733,3032,3128,3122,2948,3479,3384,3733,3731,3354,2096,3032,3128,3122,2948,3479,3384,3354,3731,2096,3032,3733,3122,3128,3384,2948,3479,3149,3384,3128,3122,3505,3057,3733,3731,3032,3732,3479,3149,3384,2948,3057,3505,3479,3149,3384,2948,3057,3505,3733,2948,3149,3384,3122,3731,3057,3032,3733,2948,3384,3122,3731,3032,2948,3731,3354,2096,3733,3417,2154,3731,3122,NA,81
2,3508,3552,3550,3052,3549,3129,3744,3889,3008,2677,3373,3891,2487,3177,3743,NA,NA,NA,NA,NA,3744,3552,3550,3508,3052,3891,2487,3129,3889,3549,3129,3552,3550,3891,3549,3508,3744,2487,3889,3052,3550,3552,3891,3549,3129,2487,3744,3052,3889,3373,3549,3743,3552,3508,2677,3008,2487,3550,3177,3052,3889,3052,3743,3508,3549,3008,3889,3052,3743,3129,3549,3008,3550,3552,3052,3743,3508,3889,3008,2677,3550,3552,3052,3508,3889,3549,3552,3129,3744,3550,3373,3296,3105,3552,3550,NA,81
3,3537,3297,2932,3151,3118,2893,3896,3375,3279,3390,3140,2262,3504,2338,3097,NA,NA,NA,NA,NA,2893,3297,2932,3390,3118,3537,3896,3375,3151,3279,2893,3297,2932,3390,3118,3537,3896,3375,3151,3279,3297,2932,3390,3118,3896,3375,3151,3279,3297,3537,3279,3151,3896,2893,3118,3097,3140,2932,2338,3390,3537,3279,3151,2893,3118,3390,3537,3279,3151,2893,3118,3390,3297,2932,3151,3118,3896,3375,3279,3390,3297,2932,3390,3896,3375,3118,3375,2893,2932,3896,3297,2724,3068,2932,3896,NA,81
4,3570,3571,3569,3740,3739,3567,3564,2035,3572,3534,3611,3546,3897,3783,3565,NA,NA,NA,NA,NA,2035,3571,3570,3572,3534,3569,3564,3567,3740,3739,2035,3571,3570,3572,3534,3569,3564,3567,3740,3739,2035,3564,3572,3534,3569,3571,3740,3739,3567,3564,3739,3740,3570,3571,3534,3572,3897,3546,3783,3565,3564,3572,3565,3570,3740,3739,3564,3572,3565,3570,3740,3739,2035,3564,3572,3534,3569,3571,3740,3739,2035,3564,3572,3569,3571,3534,2035,3569,3571,3567,3570,3111,3568,2035,3569,NA,81
5,1879,3592,3591,3380,NA,3367,3072,2037,3099,4042,2991,2968,3426,3590,3214,NA,NA,NA,NA,NA,1879,3592,2037,3380,NA,3367,3072,3591,3099,4042,3367,3592,2037,3380,NA,1879,3072,3591,3099,4042,2037,3592,3380,NA,3591,3072,3099,4042,3367,3592,3380,NA,1879,3072,3099,4042,3591,2968,3590,3214,3592,3380,NA,3072,3099,4042,3592,3380,NA,3072,3099,4042,1879,3592,3380,NA,3591,3072,3099,4042,1879,3592,3380,3591,3072,NA,1879,2968,2037,3591,3367,4041,4070,1879,3592,NA,81
6,3723,3545,2999,3725,3306,2758,3276,2698,3722,2949,3759,3893,3750,3383,2347,NA,NA,NA,NA,NA,3723,3545,2999,3725,3306,3759,3276,2698,3722,2949,3723,3545,2999,3725,3306,3759,3276,2698,3722,2949,2999,3545,3723,3306,2698,3276,3725,3722,3545,3723,3725,2949,3276,2999,3383,2347,2698,2758,3722,3306,3723,3725,2949,2698,3383,3306,3723,3725,2949,2698,3383,3306,3545,3723,3725,3306,3276,2999,3722,2949,3545,3723,3725,3276,2999,3306,2999,3545,3723,3276,2698,3724,2914,2999,3276,NA,81
7,3104,4061,3747,3301,3748,4059,4060,4062,3204,3007,4058,3822,3223,3067,3526,NA,NA,NA,NA,NA,4062,4061,3747,3204,3748,4060,4059,3104,3301,3007,4062,4061,3747,3204,3748,4060,4059,3104,3301,3007,4061,3747,3204,3748,4059,4062,3301,3007,3104,4059,3301,3748,4061,3747,3204,3007,4060,4062,3067,3526,3104,4059,3301,4061,3747,3007,4061,3747,3301,3104,4059,3007,4061,3747,3301,3748,3104,4059,3204,3007,4061,3747,3748,3104,4059,3007,3748,3747,4062,3104,3223,3530,3746,3747,4061,NA,81
8,3672,2536,3166,2917,2385,3467,3513,3815,2259,3338,3370,3060,2701,1988,2946,NA,NA,NA,NA,NA,3672,2536,3166,2917,2385,3467,3513,3815,2259,3338,3672,2536,3166,2917,2385,3467,3513,3815,2259,3338,3672,2536,2917,2385,3467,3513,2259,3338,3672,2536,2917,2385,3467,3513,2259,3338,3815,3060,1988,2946,3467,2917,2385,3672,2259,3338,3467,2917,2385,3672,2259,3338,3672,2536,2917,2385,3467,3513,2259,3338,3467,2259,2385,3672,2536,3338,2536,3672,3166,3513,3815,3438,3091,3672,2536,NA,81
9,2352,3753,3358,3335,3559,3752,3555,3751,3170,3142,3157,3561,3289,3527,3470,NA,NA,NA,NA,NA,2352,3753,3358,3335,3559,3752,3555,3751,3170,3142,2352,3753,3358,3335,3559,3752,3555,3751,3170,3142,2352,3753,3335,3559,3752,3358,3170,3142,3752,3555,3470,3527,3751,3289,3170,3142,3561,3753,3335,3559,3752,3470,3527,3358,3170,3142,3753,3335,3527,3555,3170,3142,2352,3753,3335,3559,3752,3358,3142,3170,2352,3753,3335,3752,3358,3559,3753,2352,3752,3358,3559,3321,3369,2352,3752,NA,81
14,3524,3895,3011,2934,3044,3506,3169,3462,3485,2925,3083,3598,3225,3452,2739,NA,NA,NA,NA,NA,3524,3895,3011,3044,3462,3506,3169,3225,2925,3485,3524,3895,3011,3044,3462,3506,3169,3225,2925,3485,3524,3895,3044,3011,3506,3169,2925,3462,3524,3895,3485,2934,3462,3169,2739,3044,NA,NA,NA,NA,3895,3485,2934,3169,2739,3044,3895,3485,2934,3169,2739,3044,3524,3895,3044,3011,3506,3169,3462,2925,3524,3169,3044,3011,3895,2925,3524,3011,3506,3895,3462,3894,4069,3524,3011,NA,81
15,4037,3583,3581,2551,2359,3135,3022,3191,3593,3509,4039,4040,4071,4038,2078,NA,NA,NA,NA,NA,3135,3022,3191,3593,2551,4037,3583,3581,3509,2359,3135,3022,3191,3593,2551,4037,3583,3581,3509,2359,3022,3191,3593,2551,3583,3581,3509,2359,3135,3583,2551,2359,4037,4040,3593,4038,4039,3022,3509,2078,3583,2551,2359,4040,3593,4038,3583,2551,2359,4040,3593,4038,3022,3135,2551,2359,3583,3581,3593,4038,3022,3135,3593,3583,3581,2359,3581,3022,3583,4040,2551,3580,3579,3022,3583,NA,81
16,3654,3585,3431,2255,2426,3586,3587,3584,3326,4049,4046,3471,3199,3272,3313,NA,NA,NA,NA,NA,3654,3471,3584,3326,4049,3586,3585,3431,2255,2426,3654,3471,3587,2255,2426,3586,3585,4046,3326,4049,3654,3587,3585,2255,3471,3586,3326,4049,3654,3584,2255,2426,3471,3585,3326,4049,3199,4046,3313,3272,4046,2255,2426,3326,3313,4049,3585,2255,2426,3199,3272,4049,3654,3587,2255,2426,3585,3471,3326,4049,3654,3587,2426,3585,3199,2255,3587,3654,2255,4049,3585,3308,4047,3587,3586,NA,81
17,3540,3328,3216,3728,3887,4051,4054,4052,3885,3729,3548,3525,4050,2958,4053,NA,NA,NA,NA,NA,3540,3328,3216,3885,4051,3525,4054,4052,3728,3729,3540,3328,3216,3885,4051,3525,4054,4052,3728,3729,3328,3540,3885,3728,4054,3216,3729,3887,4054,3216,3728,3887,3525,4052,2958,3729,3328,3540,3885,4053,4054,3728,3887,3328,2958,3729,4054,3728,3887,3328,2958,3729,3328,3540,3728,3729,4054,3216,3885,3887,3328,3540,3728,4054,3216,3885,3540,3216,3328,4054,3728,3886,3159,4052,4051,NA,81
18,2143,3900,4064,3795,4063,3899,3737,3575,2902,3029,4065,3574,4066,3394,3041,NA,NA,NA,NA,NA,3899,3900,3737,3575,2902,4064,4066,2143,3574,3029,3899,3900,3737,3575,2902,4064,4066,2143,3574,3029,3737,3575,2902,3029,3900,3899,4063,3795,3737,4065,2902,3029,3900,3575,3795,4063,4066,2143,3394,3041,3737,2902,3029,3900,3795,4063,3737,2902,3029,3900,3795,4063,3737,3575,3029,2902,3900,3899,4063,3795,3900,3575,2902,3737,3899,3029,3737,3575,3900,4064,2902,3578,4068,3575,3737,NA,81
19,3040,3015,3357,3320,1963,2465,3908,3907,3630,2343,3110,2944,4055,3903,2951,NA,NA,NA,NA,NA,3040,3015,2465,1963,3320,3110,2944,3908,2343,3630,3040,3015,2465,1963,3320,3110,3908,2944,2343,3630,3040,3015,1963,3320,3908,2465,2343,3630,2944,3110,3320,1963,3015,3907,3903,2343,3908,2465,3630,2951,2944,3320,1963,3015,3630,2343,2944,3320,1963,3015,3630,2343,3015,3040,3320,1963,3110,2465,3630,NA,3015,3040,3320,3110,2465,1963,3015,3357,3110,3040,2465,3906,4056,3015,3357,NA,81
0,3487,3009,4209,2239,4201,3413,4203,4202,4206,4208,4204,3415,3768,3076,3699,NA,NA,NA,NA,NA,3487,3009,4209,4206,2239,3413,4203,4202,4201,3076,3487,3009,4209,4206,2239,3413,4203,4202,4201,3076,3009,3487,4206,2239,4203,3413,4201,3076,3009,4209,3076,2239,4203,3415,4201,3699,3413,3487,4208,4206,3009,2239,3076,4202,4208,3699,3009,2239,3076,4202,4208,3699,3009,3487,4206,4208,4203,3413,4201,3076,3009,3487,4206,4203,3413,3076,3009,3413,3487,4209,4202,3119,4207,3413,3009,;;;,82
1,3128,3122,2096,3057,3032,3354,3479,3392,3739,3740,3733,3731,3698,3149,3384,NA,NA,NA,NA,NA,3354,3731,3479,3739,3032,3128,3122,2096,3392,3740,3354,3479,2096,3739,3032,3128,3731,3122,3392,3740,2096,3122,3739,3032,3354,3479,3128,3740,3392,3122,3149,3384,3128,3479,3739,3057,3733,3731,3032,3740,3479,3149,3384,3122,3057,3739,3479,3149,3384,3122,3057,3739,3354,3479,3149,3384,3128,3122,3057,3740,3354,3479,3739,3128,3122,3384,3354,2096,3479,3731,3122,3417,3882,3479,3122,;;;,82
2,3889,3744,3129,3052,2677,3177,2487,3373,3008,3502,3508,3891,3637,3394,3379,NA,NA,NA,NA,NA,3508,3744,3129,3891,3052,3373,2487,3889,3394,3008,3508,3744,3129,3008,3052,3177,2487,3889,3394,3891,3177,3744,3394,3052,3129,2487,3502,3008,3889,2487,2677,3008,3508,3373,3394,3052,3891,3177,3502,3379,3889,2677,3502,2487,3394,3008,3889,2677,3502,3508,3379,3008,3129,3744,3052,3502,2487,3177,3008,2677,3129,3744,3052,2487,3177,3502,3744,3129,3891,3508,3373,3105,3296,3891,3744,;;;,82
3,2932,3297,2893,3151,3118,3896,3390,3375,3279,3097,3140,2262,2411,2338,2402,NA,NA,NA,NA,NA,2893,3297,2932,2411,3097,2262,3390,3375,3896,3118,2893,3297,2932,2262,3118,3896,3390,3375,2411,3097,2932,3297,2893,3118,3375,3390,3896,3097,3896,3390,3279,3151,2893,3297,3118,2402,3140,2262,2338,3097,3390,3279,3151,3297,3118,2402,3390,3279,3151,3297,3118,2402,2932,3297,3151,3118,3375,3390,3279,3097,2932,3297,3097,3375,3390,2338,3375,2411,2932,3896,2893,2724,3068,2932,3375,;;;,82
4,3701,3660,3696,3583,3201,3871,3642,3625,3704,3214,3792,3897,3631,3452,3611,NA,NA,NA,NA,NA,3871,3642,3625,NA,3201,3701,3660,3696,3704,3214,3871,3642,3625,NA,3201,3701,3660,3696,3704,3214,3660,3701,NA,3201,3625,3642,3704,3214,3871,3642,NA,3201,3701,3660,3704,3214,3696,3625,3452,3611,3642,NA,3201,3660,3704,3214,3642,NA,3201,3660,3704,3214,3660,3701,NA,3201,3625,3642,3704,3214,3660,3701,NA,3642,3625,3201,3696,3701,3625,3660,3642,3111,3669,3701,3625,;;;,82
5,3061,3618,2601,3099,4042,3594,3072,3534,3807,2344,3367,3426,2037,3380,3364,NA,NA,NA,NA,NA,3367,3426,2037,3099,4042,3594,3072,2601,3380,3364,3367,3426,2037,3380,4042,3594,3072,2601,3099,3364,2037,3426,3380,4042,3594,3072,3099,3364,3367,3426,3380,3364,2037,3072,3099,4042,3594,2601,3807,2344,3426,3380,3364,3072,3099,4042,3426,3380,3364,3072,3099,4042,2037,3426,3380,4042,3367,3072,3099,3364,2037,3426,3380,3367,3072,4042,2037,3594,3364,2601,3367,4041,4070,3367,2037,;;;,82
6,3723,3276,2999,3725,3383,3759,4016,2698,3306,2949,3999,3020,3919,2347,3722,NA,NA,NA,NA,NA,3723,3276,2999,3383,2698,3759,4016,3919,3306,2949,3723,3276,2999,3383,2698,3759,4016,3919,3306,3725,2999,3276,3723,2698,3383,3759,3725,3919,3276,3723,3725,3383,2698,2999,2949,3306,3919,4016,3722,2347,3723,3725,2949,2698,2347,3383,3723,3725,2949,2698,2347,3383,2999,3723,3725,3383,3276,2698,3306,2949,2999,3723,3725,3276,2698,2949,2999,3723,3276,2698,3759,3724,2914,2999,3276,;;;,82
7,3104,4061,3747,3007,3748,3081,3685,4062,3204,3526,3615,3270,3475,4060,3661,NA,NA,NA,NA,NA,4062,4061,3747,3081,3748,3104,3685,3475,3526,3007,4062,4061,3747,3081,3748,3104,3685,3475,3526,3007,4061,3747,3081,3748,3104,4062,3526,3007,3104,3747,3007,3748,4061,4062,3526,3204,3685,3615,4060,3661,3104,3007,3748,4061,3526,3204,4061,3007,3748,3104,3526,3204,4061,3747,3007,3748,3104,4062,3526,3204,4061,3747,3748,3104,4062,3007,3748,3747,4062,3104,4061,3530,3006,3747,3104,;;;,82
8,3467,3513,3815,3091,3338,3672,2536,3166,2917,2385,3708,2365,2987,2404,2259,NA,NA,NA,NA,NA,3467,3513,3815,2917,2385,3672,2536,3166,2404,2259,3467,3513,3815,2917,2385,3672,2536,3166,2404,2259,3467,3513,2917,2385,3672,2536,2404,2259,3672,2536,2404,2259,3467,3513,2917,2385,2365,2987,3091,3338,3467,2404,2259,3672,2917,2385,3467,2404,2259,3672,2917,2385,2536,3672,2917,2385,3513,3467,2404,2259,2536,3467,2259,3513,3672,2385,3166,2536,3815,3513,3672,3438,3369,2536,3815,;;;,82
9,3358,3753,3752,3470,3142,3289,3083,3157,3656,3281,3694,2928,3613,3527,3674,NA,NA,NA,NA,NA,3358,3753,3752,3470,3142,3289,3083,3157,3656,3281,3358,3753,3752,3470,3142,3289,3613,3157,3656,3281,3752,3753,3470,3142,3358,3289,3527,3674,3752,3358,3470,3142,3157,3289,3656,3281,2928,3753,3527,3674,3752,3470,3142,3358,3656,3281,3753,3470,3142,3752,3656,3674,3753,3358,3470,3142,3752,3289,3656,3281,3753,3358,3142,3752,3289,3470,3753,3358,3752,3289,3083,3321,3697,3753,3752,;;;,82
14,3524,3598,3011,3044,4194,3506,3169,3960,2934,2925,3610,3635,3628,3451,3485,NA,NA,NA,NA,NA,3524,3635,3011,3610,3044,3506,3169,3628,3960,2925,3524,3635,3011,3598,3044,3506,3169,3610,3628,2925,3524,3635,3011,3044,3506,3169,3610,2925,3610,3635,2934,4194,3524,3169,3485,3451,NA,NA,NA,NA,3635,2934,4194,3169,3485,3044,3635,2934,4194,3169,3485,3044,3524,3635,3044,3485,3506,3169,2934,2925,3524,3635,3044,3011,3169,2925,3524,3011,3506,3610,3169,3894,4069,3524,3506,;;;,82
15,4039,3022,3597,2551,2359,4037,4040,4071,4038,3509,2443,3632,3538,3041,3624,NA,NA,NA,NA,NA,4037,3022,4071,2551,3509,4039,4040,3597,4038,2359,4039,3022,4071,2551,3509,4037,4040,3597,4038,2359,3022,4071,2551,3509,4040,3597,4038,2359,4039,3022,2551,2359,4037,4040,4038,3509,2443,3632,3041,3624,3022,2551,2359,4040,4038,3509,3022,2551,2359,4040,4038,3509,3022,3597,2551,2359,4040,4071,4038,3509,3022,3597,2359,4040,4071,3509,3022,4040,4037,4071,2551,3639,3730,3022,4040,;;;,82
16,3654,3471,3431,3326,4049,4046,2363,3199,3313,2426,2658,2358,4187,2378,2425,NA,NA,NA,NA,NA,2358,3471,4046,4049,3326,3199,3654,4187,2426,2425,3654,3471,3431,4049,3326,4046,2358,4187,2426,2425,3431,3654,3326,4049,2358,3471,2426,2425,4046,3654,3313,2426,2658,3431,2378,2425,3471,2358,3326,4049,3199,3313,2426,3654,3326,2425,3199,3313,2426,3654,3326,2425,3431,3654,3326,2426,3199,3471,3313,4049,3431,3654,2426,3199,3471,4049,3199,3654,3471,3326,2658,3308,4047,3654,2426,;;;,82
17,4051,3525,3216,3728,3887,3328,3366,4052,3885,3729,2422,4054,3636,2958,3345,NA,NA,NA,NA,NA,4052,3525,3216,3885,3729,3328,3366,4051,2958,3728,4052,3525,3216,3885,3729,3328,3366,4051,2958,3728,3525,4051,3885,3728,3216,4052,3729,3887,3525,3216,3728,3887,3366,4052,3885,3729,3328,3636,2958,3345,3525,3728,3887,3366,3885,3729,3525,3728,3887,3366,3885,3729,3525,4051,3728,3729,3366,3216,3885,3887,3525,4051,3728,3366,3216,3885,3216,4051,3728,4052,3885,3886,3159,4052,4051,;;;,82
18,4064,3900,4065,4063,3688,3899,3737,3795,2902,3574,2143,2991,3601,4066,3623,NA,NA,NA,NA,NA,4064,3737,3795,3900,2902,3899,2991,2143,4063,3574,4064,3737,3795,3900,2902,3899,2991,2143,4063,3574,3737,3795,2902,3688,3900,3899,4063,3574,3737,4065,4063,3688,3900,3601,2902,3574,2991,2143,4066,3623,4065,4063,3688,3601,2902,3574,4065,4063,3688,3601,2902,3574,3737,3795,2902,3574,3900,4064,4063,3688,3737,3795,2902,3900,4064,4063,3737,3795,3900,4064,2902,4068,3622,3737,3900,;;;,82
19,2465,3908,3040,3903,2951,3907,3015,4200,4002,4055,3858,2944,3161,3630,3495,NA,NA,NA,NA,NA,2465,3908,3040,3907,3903,2951,3015,4200,4002,4055,2465,3908,3907,2951,3903,3040,3015,4200,4002,4055,3015,3908,3903,2951,2465,3907,4002,4055,2944,2465,3903,2951,3015,3907,4002,4055,3040,4200,3630,3495,2944,3903,2951,2465,4002,4055,2944,3903,2951,2465,4002,4055,3908,2465,3903,2951,3015,3907,4002,4055,3015,2465,3903,3908,3907,2951,2465,3908,3907,3040,2944,3906,4056,3907,2465,;;;,82
0,4204,2262,3375,4206,4201,4202,3415,4203,3699,4208,3598,3446,3620,3768,2239,NA,NA,NA,NA,NA,4204,2262,3375,4206,3620,4203,3415,4202,3446,4201,4204,2262,3375,4206,3620,4202,3415,4203,3446,4201,2262,3375,4206,3446,4203,4202,4201,3415,3415,2262,4208,3699,4203,4202,4201,4206,3446,4204,2239,3768,2262,4208,3699,4203,4201,4206,2262,4208,3699,4203,4201,4206,2262,3375,4206,4201,4203,4202,4208,3699,2262,3375,4206,4203,4202,4201,2262,4203,3375,4202,3415,3119,4207,2262,4203,;;;,83
1,3354,3122,2096,3149,3384,3387,2941,3781,3698,3339,3517,3479,3487,4336,3277,NA,NA,NA,NA,NA,3354,3122,2096,3339,2941,3781,3479,3487,3698,3277,3354,3122,2096,3339,2941,3781,3479,3487,3149,3277,2096,3122,3339,2941,3354,3479,3149,3487,3517,2941,3149,3384,3387,3479,3698,4336,3354,3122,3277,3339,3479,3149,3384,3122,3698,3339,3479,3149,3384,3122,3698,3339,3354,3479,3149,3384,3487,3122,3698,3339,3354,3479,3149,3487,3122,3384,2096,3354,3487,3479,3122,3417,3882,3479,3122,;;;,83
2,3889,3891,3637,3394,2677,3616,3177,3629,3379,3502,4163,2662,2487,4319,3373,NA,NA,NA,NA,NA,3889,3891,3637,3394,2677,3616,3177,3629,3502,3379,3889,3891,3637,3394,2677,3616,3177,3629,3502,3379,3637,3891,3394,2677,3616,3889,3502,3379,3629,3616,3394,3502,3891,3889,2677,3379,3637,3177,4319,3373,3889,2677,3502,3629,3394,3379,3889,2677,3502,3629,3379,3394,3889,3891,3394,3502,3637,3177,3379,2677,3889,3891,2677,3637,3177,3502,3637,3891,2487,3889,3373,3105,3296,3891,3889,;;;,83
3,3140,3297,2893,4002,2338,2402,3390,3097,2712,3674,2609,2510,3450,2559,2495,NA,NA,NA,NA,NA,3140,3297,2893,3674,2338,2609,3390,3097,2712,4002,3140,3297,2893,3674,2338,2609,3390,3097,2712,4002,2893,3297,3674,2338,3097,3390,2712,4002,2510,3390,2712,3674,3097,3140,4002,2338,2402,3297,2495,2559,3390,2712,4002,3140,3674,2338,3390,2712,4002,2510,3674,2338,2893,3297,4002,2338,3390,3140,2712,3674,2893,3297,2338,3097,3390,4002,2893,3097,3390,3297,3140,2769,4069,3390,3297,;;;,83
4,3701,3660,2692,3516,4117,3871,3642,3625,3457,3103,2905,3696,3631,3452,3431,NA,NA,NA,NA,NA,3871,3642,3625,3516,4117,3701,3660,3696,3457,3103,3871,3642,3625,3516,4117,3701,3660,3696,3457,3103,3625,3642,3516,4117,3696,3660,3457,3103,3701,3660,3516,4117,3871,3642,3457,3103,3625,3696,3452,3431,3660,3516,4117,3642,3457,3103,3642,3516,4117,3660,3457,3103,3701,3660,3516,4117,3625,3642,3457,3103,3625,3642,4117,3701,3660,3516,3696,3660,3642,3625,3871,3308,3669,3660,3642,;;;,83
5,3594,3426,3534,3099,4042,3061,3618,2519,2478,3284,3641,2601,2485,3364,2344,NA,NA,NA,NA,NA,3594,3426,3534,3099,4042,3061,2601,2519,3364,2344,3594,3426,3534,3099,4042,3061,2601,2519,3364,2344,3594,3426,3099,4042,3061,2601,3364,2344,3594,3426,3099,4042,3061,2601,3364,2344,3534,3618,2478,3284,3426,3099,4042,3618,3364,2344,3426,3099,4042,3618,3364,2344,3594,3426,3099,4042,3061,3618,3364,2344,3594,3426,3364,3061,3618,4042,3364,3594,3426,2601,4042,4041,4070,3426,3534,;;;,83
6,3999,3276,2698,2949,3383,2532,4016,3919,3700,2347,3713,3020,3198,3652,3759,NA,NA,NA,NA,NA,3999,3276,3919,3383,2698,2532,4016,3198,3700,2949,3919,3276,2698,3700,2532,3020,4016,3999,3383,3652,2698,3276,3383,2949,3919,3020,2347,3700,3276,3919,2949,3383,2698,3999,3652,2347,3198,4016,3700,2532,3276,2347,2949,2698,3700,3383,4016,2347,2949,2698,2532,3383,3276,2698,2347,3383,3999,4016,2532,2949,3276,3919,2347,3020,2698,2949,3999,3759,3276,2698,3198,2914,3369,2698,3276,;;;,83
7,3104,4061,4062,4060,3526,3615,3685,3081,3661,4194,3154,3270,3475,3204,2570,NA,NA,NA,NA,NA,3104,4061,4062,3615,3526,3081,3685,3475,3154,4194,3104,4061,4062,3615,3526,3081,3685,3475,3154,4194,4061,4062,3615,3526,3685,3104,3154,4194,4061,3104,4060,3526,3685,4062,3661,4194,3270,3615,3204,2570,4061,4060,3526,3104,3661,4194,4061,4060,3526,3104,3661,4194,4061,3104,4060,3526,3685,4062,3661,4194,4061,3104,3526,3685,4062,3661,3104,4061,4062,3685,3475,3006,3530,3104,3081,;;;,83
8,2987,2365,3708,3462,2259,3480,3166,2472,3091,3338,3467,3513,3815,2404,3504,NA,NA,NA,NA,NA,3467,3513,3815,2404,2259,2987,2365,2472,3091,3462,3467,3513,3815,2404,2259,2987,2365,2472,3091,3462,3467,3513,2404,2259,2987,2365,3091,3462,3480,3166,2404,2259,3467,3513,3091,3338,2987,2365,3504,3462,3166,2404,2259,3513,3091,3338,3166,2404,2259,3513,3091,3338,3467,3513,2404,2259,3480,3166,3091,3462,3467,3513,2404,3480,3166,2259,3166,3467,3815,2987,3513,2894,3438,3815,3166,;;;,83
