id,name,position,league,team,season,gamesPlayed,minutes,wins,losses,ot,shotsAgainst,saves,goalsAgainst,gaa,shutouts,savePct,gameRating,pos,pos_broad
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,81,53,3065,27,17,6,1738,1569,169,3.31,1,0.903,75,Goalie,Goalie
3553,Grant Berd,G,0,BAP,81,17,934,3,12,1,637,555,82,5.27,0,0.871,65,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,81,57,3237,30,25,0,1654,1463,191,3.54,3,0.885,66,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,81,49,2953,27,19,3,1565,1398,167,3.39,2,0.893,70,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,81,57,3059,21,27,5,1828,1648,180,3.53,4,0.902,72,Goalie,Goalie
3900,Ally Mathieson,G,0,EDM,81,55,3043,15,32,6,1979,1750,229,4.51,0,0.884,69,Goalie,Goalie
4024,Scary Jerry,G,0,MIN,81,53,2536,7,34,1,1942,1688,254,6.01,1,0.869,62,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,81,48,2633,16,29,2,1832,1641,191,4.35,3,0.896,75,Goalie,Goalie
4174,Beau Kavanagh,G,0,WPG,81,20,931,6,5,2,544,479,65,4.18,0,0.881,63,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,81,55,3208,31,22,1,1804,1630,174,3.25,3,0.904,75,Goalie,Goalie
4312,Jim Wen,G,0,NEW,81,20,1106,9,7,1,674,603,71,3.85,0,0.895,73,Goalie,Goalie
4329,Five-Hole Sieve,G,0,NEW,81,50,2873,27,18,4,1718,1551,167,3.49,4,0.903,76,Goalie,Goalie
4395,Karter Mendenhall,G,0,CHI,81,25,1253,15,3,0,624,558,66,3.16,1,0.894,67,Goalie,Goalie
4411,Anastasia Soderstrom,G,0,CGY,81,52,2827,26,19,4,1644,1455,189,4.01,2,0.885,67,Goalie,Goalie
4455,Stun Gun,G,0,ATL,81,38,2152,26,7,3,1127,1035,92,2.56,3,0.918,76,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,BUF,81,38,2188,12,22,2,1422,1289,133,3.65,1,0.906,78,Goalie,Goalie
4478,Roman Cechmanek II,G,0,TEX,81,18,1008,10,6,1,590,526,64,3.81,2,0.892,71,Goalie,Goalie
4512,Denebor Milasch,G,0,ATL,81,34,1837,19,9,2,971,875,96,3.14,3,0.901,69,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,81,51,2903,31,18,1,1676,1522,154,3.18,5,0.908,76,Goalie,Goalie
4546,Herman Stahl,G,0,MAN,81,27,1347,10,7,2,892,807,85,3.78,0,0.905,74,Goalie,Goalie
4632,Shotty McStopper,G,0,TBB,81,16,726,6,4,1,386,341,45,3.72,0,0.883,63,Goalie,Goalie
4655,Launchpad McQuack,G,0,PHI,81,19,994,8,8,2,665,595,70,4.22,0,0.895,70,Goalie,Goalie
4704,Walter Scheibli,G,0,HAM,81,40,1808,8,21,1,1291,1127,164,5.44,0,0.873,62,Goalie,Goalie
4717,Josh Grygo,G,0,MTL,81,14,759,7,4,1,483,442,41,3.24,0,0.915,79,Goalie,Goalie
4815,Dexter Harrison Jr.,G,0,TOR,81,22,1224,11,8,1,842,773,69,3.38,0,0.918,81,Goalie,Goalie
4830,Luke fromm,G,0,SFP,81,12,719,7,4,1,422,381,41,3.42,0,0.903,76,Goalie,Goalie
4854,Evil Kyle Murray,G,0,BAP,81,53,3048,29,18,3,1893,1725,168,3.31,1,0.911,78,Goalie,Goalie
4861,Jakub Alexa,G,0,CGY,81,25,1132,9,8,0,663,603,60,3.18,0,0.910,72,Goalie,Goalie
4903,Bishop Van Apeldoorn,G,0,SEA,81,19,1068,9,7,0,656,583,73,4.10,1,0.889,71,Goalie,Goalie
4943,Elvar Gil-Galad,G,0,CHI,81,50,2715,21,23,4,1633,1454,179,3.96,2,0.890,69,Goalie,Goalie
4965,Wolfgang Puck,G,0,EDM,81,4,160,0,0,0,129,114,15,5.62,0,0.884,67,Goalie,Goalie
4987,Adam Joy,G,0,MIN,81,35,1441,2,20,2,1165,1006,159,6.62,0,0.864,59,Goalie,Goalie
2575,Rebecca Montagne,G,0,BUF,82,30,1718,11,11,7,884,782,102,3.56,2,0.885,67,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,82,47,2723,24,16,2,1471,1300,171,3.77,1,0.884,66,Goalie,Goalie
2828,Justin Time,G,0,EDM,82,55,3159,31,18,5,1642,1462,180,3.42,5,0.890,69,Goalie,Goalie
2921,BASE PACK,G,0,PHI,82,52,2959,24,24,3,1657,1460,197,3.99,3,0.881,66,Goalie,Goalie
3122,Gino Fortezza,G,0,TOR,82,56,3031,19,32,1,2072,1834,238,4.71,2,0.885,68,Goalie,Goalie
3154,PeanutButter Zamboni,G,0,HAM,82,56,3130,23,29,2,1967,1730,237,4.54,0,0.880,66,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,82,54,3164,27,20,7,1655,1459,196,3.72,1,0.882,65,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,82,55,3259,39,13,3,1375,1213,162,2.98,3,0.882,63,Goalie,Goalie
3750,Bernard Lodge,G,0,MIN,82,54,2972,22,26,2,1810,1580,230,4.64,0,0.873,64,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,82,53,2971,25,23,4,1535,1337,198,4.00,2,0.871,62,Goalie,Goalie
3900,Ally Mathieson,G,0,SFP,82,51,2830,17,29,2,1602,1402,200,4.24,0,0.875,64,Goalie,Goalie
4024,Scary Jerry,G,0,NOL,82,38,1864,7,20,3,1188,1027,161,5.18,0,0.864,60,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,82,51,2693,19,23,3,1440,1251,189,4.21,1,0.869,61,Goalie,Goalie
4174,Beau Kavanagh,G,0,BAP,82,9,508,1,8,0,252,216,36,4.25,0,0.857,56,Goalie,Goalie
4225,Yves D'Odeur,G,0,BAP,82,7,334,2,1,1,173,150,23,4.13,0,0.867,60,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,82,56,3250,31,20,2,1474,1314,160,2.95,3,0.891,67,Goalie,Goalie
4312,Jim Wen,G,0,LAP,82,17,834,8,3,1,365,318,47,3.38,2,0.871,60,Goalie,Goalie
4329,Five-Hole Sieve,G,0,NEW,82,51,3008,29,21,1,1448,1266,182,3.63,2,0.874,62,Goalie,Goalie
4411,Anastasia Soderstrom,G,0,CGY,82,50,3016,37,10,3,1247,1109,138,2.74,3,0.889,66,Goalie,Goalie
4455,Stun Gun,G,0,ATL,82,32,1891,24,6,2,793,700,93,2.95,1,0.883,64,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,BUF,82,40,2260,13,23,1,1254,1113,141,3.74,3,0.888,67,Goalie,Goalie
4478,Roman Cechmanek II,G,0,TEX,82,26,1249,8,14,2,704,624,80,3.84,0,0.886,64,Goalie,Goalie
4512,Denebor Milasch,G,0,ATL,82,37,2112,23,9,2,941,842,99,2.81,6,0.895,68,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,82,48,2837,29,15,4,1414,1254,160,3.38,3,0.887,67,Goalie,Goalie
4546,Herman Stahl,G,0,MAN,82,28,1284,11,10,0,651,573,78,3.64,1,0.880,61,Goalie,Goalie
4632,Shotty McStopper,G,0,TBB,82,13,727,7,2,2,303,275,28,2.31,0,0.908,68,Goalie,Goalie
4655,Launchpad McQuack,G,0,PHI,82,19,1022,10,5,0,495,435,60,3.52,0,0.879,62,Goalie,Goalie
4704,Walter Scheibli,G,0,HAM,82,20,847,6,4,2,440,396,44,3.11,1,0.900,65,Goalie,Goalie
4717,Josh Grygo,G,0,MTL,82,14,727,7,6,0,406,352,54,4.45,0,0.867,61,Goalie,Goalie
4815,Dexter Harrison Jr.,G,0,TOR,82,18,949,2,10,2,697,610,87,5.50,0,0.875,67,Goalie,Goalie
4830,Luke fromm,G,0,SFP,82,25,1147,4,13,1,718,624,94,4.91,0,0.869,59,Goalie,Goalie
4854,Evil Kyle Murray,G,0,BAP,82,55,3133,22,27,4,1630,1431,199,3.81,1,0.878,63,Goalie,Goalie
4861,Jakub Alexa,G,0,CGY,82,17,960,11,5,0,373,334,39,2.44,2,0.895,66,Goalie,Goalie
4903,Bishop Van Apeldoorn,G,0,SEA,82,21,1126,12,6,0,571,511,60,3.19,0,0.895,68,Goalie,Goalie
4943,Elvar Gil-Galad,G,0,CHI,82,55,3106,25,23,4,1622,1427,195,3.77,2,0.880,64,Goalie,Goalie
4965,Wolfgang Puck,G,0,NEW,82,18,958,10,3,2,480,424,56,3.50,0,0.883,65,Goalie,Goalie
4973,Abby Wright-Bach,G,0,EDM,82,14,817,8,4,0,383,336,47,3.45,0,0.877,63,Goalie,Goalie
4987,Adam Joy,G,0,CHI,82,17,864,6,6,2,412,355,57,3.96,0,0.862,57,Goalie,Goalie
5016,Ela Solberg,G,0,MIN,82,19,802,0,10,1,528,442,86,6.43,0,0.837,50,Goalie,Goalie
5139,Jeff Kirkstone III,G,0,NOL,82,45,2328,20,18,3,1235,1075,160,4.12,1,0.870,61,Goalie,Goalie
5166,Katharina Rosenthal,G,0,WPG,82,22,998,6,7,1,504,437,67,4.03,1,0.867,57,Goalie,Goalie
2575,Rebecca Montagne,G,0,NSH,83,58,3407,26,27,2,1979,1756,223,3.93,3,0.887,69,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,83,45,2538,20,20,3,1267,1138,129,3.05,2,0.898,69,Goalie,Goalie
2828,Justin Time,G,0,EDM,83,21,1220,18,2,0,529,479,50,2.46,3,0.905,71,Goalie,Goalie
2921,BASE PACK,G,0,PHI,83,42,2420,26,12,3,1116,996,120,2.97,2,0.892,67,Goalie,Goalie
3122,Gino Fortezza,G,0,TOR,83,50,2749,14,30,3,1726,1504,222,4.84,4,0.871,63,Goalie,Goalie
3154,PeanutButter Zamboni,G,0,HAM,83,46,2438,19,17,3,1429,1289,140,3.44,2,0.902,72,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,CIN,83,62,3612,31,29,1,2012,1790,222,3.69,3,0.890,68,Goalie,Goalie
3553,Grant Berd,G,0,BAP,83,30,1317,11,6,1,722,644,78,3.55,0,0.892,65,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,83,52,3103,34,15,3,1497,1321,176,3.40,4,0.882,66,Goalie,Goalie
3750,Bernard Lodge,G,0,MIN,83,53,2904,4,44,2,1978,1713,265,5.47,0,0.866,61,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,83,48,2793,24,23,1,1466,1286,180,3.87,2,0.877,65,Goalie,Goalie
3900,Ally Mathieson,G,0,SFP,83,66,3682,13,48,4,2176,1885,291,4.74,1,0.866,60,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,83,54,3027,33,16,2,1508,1328,180,3.57,3,0.881,64,Goalie,Goalie
4174,Beau Kavanagh,G,0,SEA,83,21,1239,12,8,0,467,411,56,2.71,1,0.880,62,Goalie,Goalie
4225,Yves D'Odeur,G,0,MAD,83,22,964,3,9,0,533,475,58,3.61,1,0.891,62,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,83,54,3236,26,25,3,1635,1429,206,3.82,1,0.874,64,Goalie,Goalie
4329,Five-Hole Sieve,G,0,NEW,83,56,3265,38,12,3,1490,1339,151,2.77,7,0.899,69,Goalie,Goalie
4411,Anastasia Soderstrom,G,0,NOL,83,45,2646,27,15,2,1316,1165,151,3.42,2,0.885,67,Goalie,Goalie
4455,Stun Gun,G,0,ATL,83,36,1932,27,4,0,872,787,85,2.64,2,0.903,68,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,BUF,83,49,2882,23,23,1,1515,1358,157,3.27,2,0.896,71,Goalie,Goalie
4468,Tanner Pitts,G,0,MAD,83,54,3010,17,34,3,1595,1381,214,4.27,3,0.866,60,Goalie,Goalie
4478,Roman Cechmanek II,G,0,TEX,83,25,1421,6,17,0,825,718,107,4.52,1,0.870,62,Goalie,Goalie
4512,Denebor Milasch,G,0,ATL,83,38,2029,23,10,2,915,809,106,3.13,1,0.884,63,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,83,47,2738,36,6,4,1264,1121,143,3.13,3,0.887,67,Goalie,Goalie
4546,Herman Stahl,G,0,MAN,83,20,942,9,6,0,454,388,66,4.20,0,0.855,55,Goalie,Goalie
4566,Masked Stanger,G,0,BUF,83,20,1087,5,12,2,624,546,78,4.31,1,0.875,63,Goalie,Goalie
4632,Shotty McStopper,G,0,TBB,83,15,873,6,8,0,508,447,61,4.19,0,0.880,65,Goalie,Goalie
4655,Launchpad McQuack,G,0,PHI,83,30,1571,18,4,3,818,745,73,2.79,3,0.911,73,Goalie,Goalie
4704,Walter Scheibli,G,0,HAM,83,34,1530,14,13,0,853,760,93,3.65,1,0.891,64,Goalie,Goalie
4717,Josh Grygo,G,0,MTL,83,13,729,7,5,0,347,309,38,3.13,1,0.890,66,Goalie,Goalie
4740,Meowlnir Kittenson,G,0,MIN,83,23,1060,3,13,0,636,552,84,4.75,0,0.868,59,Goalie,Goalie
4815,Dexter Harrison Jr.,G,0,TOR,83,23,1220,6,13,0,824,713,111,5.46,0,0.865,61,Goalie,Goalie
4830,Luke fromm,G,0,SFP,83,11,284,0,0,1,145,118,27,5.70,0,0.814,45,Goalie,Goalie
4854,Evil Kyle Murray,G,0,BAP,83,50,2651,19,26,3,1445,1258,187,4.23,1,0.871,62,Goalie,Goalie
4861,Jakub Alexa,G,0,CGY,83,54,2808,12,36,1,1825,1582,243,5.19,0,0.867,61,Goalie,Goalie
4903,Bishop Van Apeldoorn,G,0,DEN,83,54,2965,30,19,1,1670,1460,210,4.25,1,0.874,64,Goalie,Goalie
4943,Elvar Gil-Galad,G,0,CHI,83,41,2414,29,11,1,1305,1175,130,3.23,1,0.900,72,Goalie,Goalie
4965,Wolfgang Puck,G,0,NEW,83,14,714,7,4,2,325,281,44,3.69,0,0.865,58,Goalie,Goalie
4973,Abby Wright-Bach,G,0,EDM,83,46,2740,34,12,0,1287,1122,165,3.61,1,0.872,62,Goalie,Goalie
4987,Adam Joy,G,0,NSH,83,15,571,5,6,0,366,324,42,4.41,1,0.885,62,Goalie,Goalie
5016,Ela Solberg,G,0,DEN,83,23,1006,9,7,0,582,508,74,4.41,0,0.873,60,Goalie,Goalie
5139,Jeff Kirkstone III,G,0,NOL,83,23,1327,15,6,1,585,519,66,2.98,3,0.887,65,Goalie,Goalie
5166,Katharina Rosenthal,G,0,WPG,83,21,1174,13,3,2,555,505,50,2.55,1,0.910,71,Goalie,Goalie
5201,Martin Mackerelmore,G,0,CIN,83,7,366,2,3,0,180,154,26,4.25,0,0.856,55,Goalie,Goalie
5231,Lee Harrison,G,0,CGY,83,30,1155,6,9,2,727,626,101,5.24,0,0.861,56,Goalie,Goalie
5279,Florence-Amelie Mackenzie,G,0,CHI,83,27,1553,20,4,1,659,584,75,2.90,0,0.886,64,Goalie,Goalie
5307,Mark Andrew Flower,G,0,LAP,83,50,2181,7,28,2,1620,1415,205,5.64,0,0.873,62,Goalie,Goalie
5331,Tomas Suchanek,G,0,LAP,83,47,1787,5,23,1,1314,1128,186,6.24,0,0.858,55,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,84,47,2404,17,21,2,1390,1213,177,4.42,0,0.873,61,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,84,48,2534,10,27,3,1535,1352,183,4.33,1,0.881,66,Goalie,Goalie
2828,Justin Time,G,0,EDM,84,23,1341,19,3,0,552,484,68,3.04,1,0.877,62,Goalie,Goalie
2921,BASE PACK,G,0,PHI,84,51,2715,29,11,5,1258,1127,131,2.89,5,0.896,67,Goalie,Goalie
3122,Gino Fortezza,G,0,TOR,84,43,2275,5,35,1,1566,1346,220,5.80,0,0.860,58,Goalie,Goalie
3154,PeanutButter Zamboni,G,0,HAM,84,48,2724,22,22,2,1555,1372,183,4.03,0,0.882,66,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,CIN,84,44,2299,17,19,3,1390,1197,193,5.03,0,0.861,59,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,84,50,2966,27,18,3,1580,1402,178,3.60,3,0.887,69,Goalie,Goalie
3750,Bernard Lodge,G,0,MIN,84,45,2513,8,34,2,1558,1352,206,4.92,0,0.868,62,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,NSH,84,50,2694,21,24,1,1520,1330,190,4.23,3,0.875,63,Goalie,Goalie
3900,Ally Mathieson,G,0,SFP,84,47,2026,7,18,2,1349,1176,173,5.12,0,0.872,60,Goalie,Goalie
4102,Wayne Holloway,G,0,LAP,84,56,2948,19,29,4,2028,1772,256,5.21,0,0.874,65,Goalie,Goalie
4170,Olivia Osgood,G,0,TEX,84,29,1427,6,19,1,948,822,126,5.30,0,0.867,60,Goalie,Goalie
4174,Beau Kavanagh,G,0,LAP,84,23,1032,6,8,0,734,644,90,5.23,1,0.877,64,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,84,54,3204,30,22,2,1725,1544,181,3.39,3,0.895,70,Goalie,Goalie
4329,Five-Hole Sieve,G,0,NEW,84,46,2625,26,14,4,1254,1110,144,3.29,1,0.885,65,Goalie,Goalie
4455,Stun Gun,G,0,NOL,84,49,2636,21,22,1,1320,1142,178,4.05,1,0.865,59,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,BUF,84,42,2408,19,19,2,1389,1226,163,4.06,2,0.883,68,Goalie,Goalie
4468,Tanner Pitts,G,0,MAD,84,58,3048,23,29,2,1670,1446,224,4.41,3,0.866,59,Goalie,Goalie
4478,Roman Cechmanek II,G,0,MAN,84,53,3053,34,12,5,1432,1270,162,3.18,4,0.887,66,Goalie,Goalie
4512,Denebor Milasch,G,0,ATL,84,53,2916,37,10,4,1408,1231,177,3.64,0,0.874,61,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,84,54,3212,39,10,4,1357,1206,151,2.82,4,0.889,66,Goalie,Goalie
4546,Herman Stahl,G,0,MAN,84,20,922,11,4,0,434,376,58,3.77,0,0.866,58,Goalie,Goalie
4632,Shotty McStopper,G,0,TBB,84,18,1024,9,7,2,489,422,67,3.93,0,0.863,59,Goalie,Goalie
4655,Launchpad McQuack,G,0,PHI,84,28,1271,6,11,4,652,557,95,4.48,0,0.854,55,Goalie,Goalie
4688,Yuri Satoshi,G,0,CIN,84,28,1522,8,15,3,896,783,113,4.45,0,0.874,64,Goalie,Goalie
4704,Walter Scheibli,G,0,HAM,84,26,1249,13,5,2,658,593,65,3.12,2,0.901,68,Goalie,Goalie
4717,Josh Grygo,G,0,MTL,84,14,774,5,6,1,394,325,69,5.34,0,0.825,47,Goalie,Goalie
4740,Meowlnir Kittenson,G,0,MIN,84,30,1449,9,12,1,844,728,116,4.80,0,0.863,59,Goalie,Goalie
4815,Dexter Harrison Jr.,G,0,SEA,84,13,769,11,2,0,325,292,33,2.57,3,0.898,71,Goalie,Goalie
4830,Luke fromm,G,0,SFP,84,45,1957,5,30,4,1485,1270,215,6.59,0,0.855,56,Goalie,Goalie
4854,Evil Kyle Murray,G,0,BAP,84,51,2801,28,16,2,1559,1384,175,3.75,0,0.888,67,Goalie,Goalie
4861,Jakub Alexa,G,0,CGY,84,55,2789,18,24,4,1777,1548,229,4.93,1,0.871,62,Goalie,Goalie
4903,Bishop Van Apeldoorn,G,0,DEN,84,53,3038,27,20,4,1622,1434,188,3.71,0,0.884,66,Goalie,Goalie
4943,Elvar Gil-Galad,G,0,CHI,84,32,1924,21,8,2,998,898,100,3.12,2,0.900,72,Goalie,Goalie
4961,Matti Brynjarsson,G,0,TOR,84,32,1700,11,13,1,960,828,132,4.66,0,0.863,59,Goalie,Goalie
4965,Wolfgang Puck,G,0,MAD,84,25,934,4,4,4,495,422,73,4.69,0,0.853,54,Goalie,Goalie
4973,Abby Wright-Bach,G,0,EDM,84,44,2626,38,5,1,1301,1162,139,3.17,2,0.893,70,Goalie,Goalie
4987,Adam Joy,G,0,NSH,84,28,1183,4,12,2,800,695,105,5.32,0,0.869,60,Goalie,Goalie
5016,Ela Solberg,G,0,DEN,84,18,935,7,8,0,579,500,79,5.07,0,0.864,60,Goalie,Goalie
5139,Jeff Kirkstone III,G,0,NOL,84,26,1344,15,6,1,645,568,77,3.44,1,0.881,62,Goalie,Goalie
5166,Katharina Rosenthal,G,0,WPG,84,33,1646,11,14,3,822,723,99,3.61,1,0.880,61,Goalie,Goalie
5201,Martin Mackerelmore,G,0,CIN,84,7,165,1,0,0,74,63,11,4.00,0,0.851,50,Goalie,Goalie
5279,Florence-Amelie Mackenzie,G,0,CHI,84,35,2047,33,2,0,822,754,68,1.99,4,0.917,72,Goalie,Goalie
5347,Cauliflower Pizza,G,0,ATL,84,24,1073,13,2,0,522,462,60,3.35,0,0.885,62,Goalie,Goalie
5394,Claude L'Castor,G,0,BUF,84,29,1581,11,13,2,870,757,113,4.29,0,0.870,61,Goalie,Goalie
5404,Honza Havran,G,0,NEW,84,24,1360,16,5,1,643,567,76,3.35,0,0.882,64,Goalie,Goalie
5422,John Gibson,G,0,BAP,84,24,1184,9,9,2,662,582,80,4.05,0,0.879,63,Goalie,Goalie
