TeamId,ES L1 LW,ES L1 C,ES L1 RW,ES L1 LD,ES L1 RD,ES L2 LW,ES L2 C,ES L2 RW,ES L2 LD,ES L2 RD,ES L3 LW,ES L3 C,ES L3 RW,ES L3 LD,ES L3 RD,ES L4 LW,ES L4 C,ES L4 RW,ES L4 LD,ES L4 RD,PP5on4 L1 LW,PP5on4 L1 C,PP5on4 L1 RW,PP5on4 L1 LD,PP5on4 L1 RD,PP5on4 L2 LW,PP5on4 L2 C,PP5on4 L2 RW,PP5on4 L2 LD,PP5on4 L2 RD,PP5on3 L1 LW,PP5on3 L1 C,PP5on3 L1 RW,PP5on3 L1 LD,PP5on3 L1 RD,PP5on3 L2 LW,PP5on3 L2 C,PP5on3 L2 RW,PP5on3 L2 LD,PP5on3 L2 RD,PP4on3 L1 F1,PP4on3 L1 F2,PP4on3 L1 LD,PP4on3 L1 RD,PP4on3 L2 F1,PP4on3 L2 F2,PP4on3 L2 LD,PP4on3 L2 RD,PK4on5 L1 F1,PK4on5 L1 F2,PK4on5 L1 LD,PK4on5 L1 RD,PK4on5 L2 F1,PK4on5 L2 F2,PK4on5 L2 LD...56,PK4on5 L2 LD...57,PK4on5 L3 F1,PK4on5 L3 F2,PK4on5 L3 LD...60,PK4on5 L3 LD...61,PK3on5 L1 F1,PK3on5 L1 LD,PK3on5 L1 RD,PK3on5 L2 F1,PK3on5 L2 LD...66,PK3on5 L2 LD...67,PK3on4 L1 F1,PK3on4 L1 LD,PK3on4 L1 RD,PK3on4 L2 F1,PK3on4 L2 LD...72,PK3on4 L2 LD...73,4on4 L1 F1,4on4 L1 F2,4on4 L1 LD,4on4 L1 RD,4on4 L2 F1,4on4 L2 F2,4on4 L2 LD...80,4on4 L2 LD...81,3on3 L1 F1,3on3 L1 LD,3on3 L1 RD,3on3 L2 F1,3on3 L2 LD...86,3on3 L2 LD...87,Shootout 1,Shootout 2,Shootout 3,Shootout 4,Shootout 5,Goalie 1,Goalie 2,Extra Attacker 1,Extra Attacker 2,...97,season
5,3789,3366,3708,3697,2370,3418,91,3310,2768,732,2404,2652,2892,2976,3356,NA,NA,NA,NA,NA,2404,2652,2892,2370,2976,3708,3366,3310,3697,2768,2892,2652,2404,2370,2976,3708,3366,3310,3697,2768,2404,2652,2370,2976,2892,3366,3697,2768,2892,2652,2976,3356,3418,3366,2768,732,NA,NA,NA,NA,2652,2976,3356,3366,2768,732,2652,2976,3356,3366,2768,732,2404,2652,2976,3356,2892,3366,2768,732,2404,2652,2976,2892,3366,2768,91,2404,2652,2892,3708,849,3818,2652,2976,NA,73
6,86,2811,2682,941,3247,3599,3663,3666,3794,2919,2947,3000,3807,3478,3448,NA,NA,NA,NA,NA,2947,3663,3666,3478,3448,2811,3000,3807,3794,2919,2947,3000,3666,3478,3448,2811,3663,3807,3794,2919,2947,3599,3478,3448,2811,2682,3794,941,3599,3000,3478,3448,2811,3807,3794,2919,3663,86,941,3247,3000,941,2919,2682,3794,3247,3000,941,2919,2682,3794,3247,2947,3000,3478,3448,3666,3663,NA,NA,2947,3000,3448,3666,3663,3478,2947,3666,3000,2682,3663,3746,3203,2947,3666,NA,73
7,3297,2935,1190,1968,1892,3362,3423,3134,3781,3455,3477,3539,2427,2653,3845,NA,NA,NA,NA,NA,3477,3539,2935,3455,2427,3297,3423,3362,1892,1190,3477,3539,2935,3455,2427,3297,3423,3362,1892,3845,3477,3539,3455,2427,3297,2935,1892,1190,3362,3423,1968,1892,2427,2935,3781,3455,1190,3134,2653,3845,2935,3781,3455,3423,2653,1968,3423,2653,1968,2935,3781,3455,3477,2935,3781,3455,3362,3423,1968,1892,2935,2427,1892,3539,3477,3455,2935,3477,3297,2427,3455,992,2312,3477,2935,NA,73
8,3008,2946,2200,2901,3856,934,3022,3677,3834,3572,2043,3552,3854,3712,2661,NA,NA,NA,NA,NA,3008,2946,2200,2901,3856,934,3022,3677,3834,3712,3008,2946,2200,2901,3856,934,3022,3677,3834,3712,3008,2946,2901,3856,3022,2200,3834,3712,2946,3008,2901,3856,3022,934,3712,3572,2043,3552,3834,2661,3008,2901,3856,3022,2661,3572,3008,2901,3856,3022,2661,3572,3008,2946,2901,3856,2200,3022,3834,2661,2946,3008,2901,2200,3022,3856,2946,3008,2200,3022,2901,2443,3494,3008,2946,NA,73
9,2952,2886,2962,2868,2841,3147,3287,3188,3050,3245,3820,3145,929,2251,1846,NA,NA,NA,NA,NA,2962,2886,2952,2841,3245,3188,3287,3147,1846,2251,2962,2886,2952,2841,3245,3188,3287,3147,1846,2251,2886,2952,2841,3245,3287,2962,1846,2251,3145,3147,3050,2868,2886,3820,3245,2841,929,2962,2251,1846,2886,2868,3050,1846,2841,3245,2886,2868,3050,1846,2841,3245,2886,2952,2868,2841,3287,2962,3050,3245,2886,2952,2868,3287,2962,2841,2952,3147,2886,2962,3287,2828,3136,2886,929,NA,73
10,3505,3142,3341,3189,3766,3528,3270,3763,3359,3271,3057,3833,3112,3507,3617,NA,NA,NA,NA,NA,3505,3142,3341,3359,3766,3528,3270,3763,3189,3271,3528,3270,3763,3359,3766,3505,3142,3341,3189,3271,3142,3341,3359,3271,3270,3763,3189,3766,3270,3528,3189,3271,3142,3505,3617,3507,3057,3763,3359,3766,3270,3189,3271,3142,3617,3507,3270,3189,3271,3142,3617,3507,3142,3341,3189,3507,3270,3505,3359,3271,3142,3341,3189,3270,3505,3271,3341,3763,3270,3505,3142,1912,3516,3763,3142,NA,73
11,3075,2207,2457,2529,2486,2718,2371,2540,3810,2228,1923,2433,3886,1859,2152,NA,NA,NA,NA,NA,3075,2207,2457,2718,2486,1923,2371,2540,2529,2228,3075,2207,2457,2718,2486,1923,2371,2540,2529,2228,2457,2207,2718,2486,2152,2371,2529,2228,2457,2207,2529,2486,3075,2433,1859,2228,2718,2371,2152,3810,2207,2529,2486,2433,1859,2228,2207,2529,2486,2433,1859,2228,2457,2207,2529,2486,1859,2433,NA,2228,2207,2457,2486,2540,2433,2529,2457,2718,2540,3075,2207,2575,2117,2207,3075,NA,73
12,3662,3524,3404,3395,3256,1948,1043,3424,3439,3821,1817,2585,3490,3640,3825,NA,NA,NA,NA,NA,1817,3524,3404,3662,3825,3490,2585,3424,3256,1948,1817,3524,3404,3662,3825,3490,2585,3424,3256,1948,3524,3404,3662,3395,2585,1817,3256,3825,1043,3662,3395,3256,1817,3524,3640,3825,3424,3490,3439,3821,1043,3395,3256,1817,3640,3825,1043,3395,3256,1817,3640,3825,3524,3404,3395,3256,2585,3662,3439,3825,3524,3404,3395,2585,3256,3825,3404,3524,2585,3662,1948,3514,3829,3524,3424,NA,73
13,2794,3378,3606,3021,3504,3277,3417,2598,3609,2995,3658,3701,395,1276,3738,NA,NA,NA,NA,NA,2794,3417,3378,2598,3021,3277,3701,3606,395,3609,2794,3417,3378,2598,3021,3277,3701,3658,395,3609,3378,2598,2794,3021,3417,3277,2995,3609,2794,3277,3021,2995,2598,3378,3609,3504,3701,395,1276,3738,2598,3021,2995,3277,3609,3504,2598,3021,2995,3277,3609,3504,3378,2794,3021,2995,3417,3277,3609,3504,3378,2794,3021,3417,3277,2995,3378,3277,2598,2794,3417,3547,465,2794,2598,NA,73
14,781,2917,1812,3491,3290,3294,3585,1803,1485,3569,3665,3620,3865,3757,2866,NA,NA,NA,NA,NA,781,2917,1803,3290,3491,3294,3585,1812,1485,3569,781,2917,1803,3290,3491,3294,3585,1812,1485,3569,1803,781,3290,3491,2917,3294,3569,1485,2917,781,3491,3290,3294,1803,3569,1485,3665,1812,2866,3757,3294,3491,3290,781,3569,1485,2917,3290,3491,3294,3569,1485,2917,781,3290,3491,1812,1803,3569,1485,2917,781,3491,1812,1803,3290,781,1803,2917,1812,3585,1413,3750,3294,781,NA,73
15,3496,2984,3372,2987,3321,3661,780,1269,2440,3527,3670,3567,1172,3578,3389,NA,NA,NA,NA,NA,3372,2984,780,2440,2987,1269,3496,3567,3527,3578,3372,2984,780,2440,2987,1269,3496,3567,3527,3578,780,2984,2440,2987,3372,3496,3527,3578,1172,3670,3527,3321,3661,3496,2440,3578,3372,2984,2987,3389,3496,3527,3321,3670,2440,3578,3496,3527,3321,3670,2440,3578,780,2984,2440,3527,3372,3496,3578,3321,780,2984,2440,3372,3496,3321,2984,3372,780,3661,1269,2595,3562,2984,3372,NA,73
18,1970,2455,3593,1701,1143,3003,2564,2920,3178,726,3249,3645,3806,1722,806,NA,NA,NA,NA,NA,2455,2564,2920,3178,1143,3593,3645,3003,726,1701,2455,2564,2920,3178,1143,3593,3645,3003,726,1701,2920,2564,3178,1143,3003,2455,726,1701,2920,2564,3178,1143,2455,1970,1701,806,3003,3645,NA,726,2920,3178,1143,2455,1701,806,2564,3178,1143,2920,1701,806,2920,2564,3178,1143,2455,1970,726,1701,2920,2564,3178,2455,1701,1143,2564,2920,2455,3178,1970,764,3273,2564,2920,NA,73
19,1428,3033,1506,2340,2454,3301,1367,1286,1864,1246,3126,3371,3828,3275,3772,NA,NA,NA,NA,NA,3301,3033,1286,2340,2454,1428,3828,1506,1367,3772,3301,3033,1286,2340,2454,1428,3828,1506,1367,3772,1286,3033,3301,2340,1506,3828,1428,2454,1367,1428,1864,2454,1506,3033,2340,1246,3301,1286,3275,3772,1428,1864,2454,1367,2340,1246,1428,1864,2454,1367,2340,1246,1428,3033,2340,2454,1367,1506,1864,1246,1428,3033,2340,1367,1506,2454,3033,2340,1428,3371,3828,2357,300,3033,1506,NA,73
20,3589,645,1029,2188,2547,3892,3867,3499,2608,774,3253,2970,3875,2681,737,NA,NA,NA,NA,NA,2970,645,3867,3892,2681,3589,3875,1029,2547,2188,2970,645,3867,3892,2681,3589,3875,1029,2547,2188,2970,645,3867,2681,1029,3892,2188,2547,3499,3253,2608,737,1029,645,2188,774,2970,3867,2681,2547,3499,2608,737,3253,2188,774,3499,2608,737,3253,2188,774,1029,645,2188,737,2970,3499,2608,774,1029,645,2188,2970,3499,2608,645,3589,1029,2188,2547,3615,3873,645,3589,NA,73
21,1014,2792,2620,2488,3237,3258,3029,3206,3412,823,3720,3882,1402,2166,1973,NA,NA,NA,NA,NA,3029,2792,2620,2488,3258,3882,1014,3206,3412,3237,3029,2792,2620,3237,2488,1014,3258,3206,1973,823,2620,2792,2488,3237,1014,3029,823,3412,2792,3029,3237,823,3258,1014,2166,3412,3882,2620,1973,2488,3029,823,3237,2792,3412,1973,3029,3237,823,2792,1973,3412,2620,2792,2488,3237,1014,3029,823,3412,2792,2620,2488,1014,3029,3412,2792,2620,1014,3029,2488,2921,563,2792,2620,NA,73
0,3717,3532,3661,3915,3210,1676,3430,3751,3486,2553,299,3960,2154,1968,1137,NA,NA,NA,NA,NA,1676,3430,3751,2553,3486,3717,3532,3661,3210,3915,1676,3430,3751,2553,3486,3717,3532,3661,3210,3915,3430,1676,2553,3486,3751,3532,3210,3915,3717,3430,2553,3486,2154,1676,3915,3210,3661,3960,1968,1137,3430,2553,3486,1676,3915,3210,3430,2553,3486,1676,3915,3210,3430,1676,2553,3486,3751,3532,3210,3915,3661,3430,3486,3751,1676,2553,3430,1676,2553,3486,3661,2789,2954,3430,1676,NA,74
1,1464,2668,1082,2463,877,4016,1282,3687,1622,1150,768,4035,157,1969,2608,NA,NA,NA,NA,NA,1464,2668,1082,1622,2463,4035,1282,157,1150,877,1464,2668,1082,877,2463,3687,1282,157,1150,1622,1082,2668,877,2463,1282,1464,1150,1622,2668,1464,2463,1150,4016,3687,1622,877,768,1282,1969,2608,2668,2463,877,1082,1622,1150,2668,2463,877,1464,1622,1150,2668,1082,2463,877,768,3687,1622,1150,2668,2463,877,1082,1622,1150,1082,157,4035,2668,768,135,3538,1082,2668,NA,74
2,1394,3011,3102,3028,2949,2728,3127,3368,2945,3355,3879,3541,4030,2974,3678,NA,NA,NA,NA,NA,3127,3011,1394,2974,3028,3368,3541,2728,2945,2949,3127,3011,1394,2974,3028,3368,3541,2728,2945,2949,1394,3011,2974,3028,3541,3127,2945,2949,3541,3368,3028,2974,3127,2728,3355,3678,3011,1394,2949,2945,3541,3028,2974,3127,3355,3678,3541,3028,2974,3127,3355,3678,3368,2728,2974,3028,1394,3011,2945,2949,3011,1394,2974,2728,3028,2945,2728,3011,3368,3127,NA,3635,1052,3368,3011,NA,74
3,3648,4043,1269,2866,1113,2220,3735,3604,3200,3888,1190,1239,3424,3439,1658,NA,NA,NA,NA,NA,2220,3735,3604,3888,1239,3648,4043,1269,3200,1658,2220,3735,3604,3888,3200,3648,4043,1190,1269,1658,4043,3735,3888,3200,3648,2220,1269,1658,3735,3648,1113,2866,3424,1239,3439,1658,1190,3604,3200,3888,3424,1113,2866,1190,3200,1658,3424,1113,2866,1190,3200,1658,4043,3604,3888,1113,3735,3648,3439,1658,2220,3604,3888,3648,3735,1113,4043,3604,3735,3648,2220,3588,741,3604,3735,NA,74
4,3942,3864,2544,4049,3968,1824,3816,3947,3916,4008,3165,2526,3176,3434,3338,NA,NA,NA,NA,NA,1824,3864,2544,4049,4008,3942,3816,3176,3338,3916,1824,3864,2544,4049,4008,3942,3816,3176,3968,3916,3864,2544,4049,4008,3816,1824,3968,3916,1824,2544,3916,3968,3947,3864,3434,3338,2526,3165,4008,4049,2544,4049,3968,1824,4008,3916,2544,4049,3968,1824,4008,3916,1824,2544,4049,3968,3864,3942,3916,4008,1824,2544,4049,3864,3942,3916,2544,1824,3864,3816,3942,2900,3428,2544,1824,NA,74
5,3789,91,3310,732,2370,3418,2652,2892,2768,3697,3708,3366,4017,2976,3356,NA,NA,NA,NA,NA,3708,2652,2892,2976,2370,3418,3366,3310,2768,3697,3708,2652,2892,2976,2370,3418,3366,3310,2768,3697,2652,3708,2370,2976,3366,2892,2768,3697,2892,2652,2976,3356,3310,3366,2768,3697,NA,NA,NA,NA,2652,2976,3356,3366,2768,3697,2652,2976,3356,3366,2768,3697,3708,2652,2976,3356,2892,3366,2768,3697,3708,2652,2976,2892,3366,2768,91,3708,2652,2892,3366,849,4024,2652,2976,NA,74
6,2947,3033,3807,3478,3448,3599,3663,3666,3794,2919,4023,3000,1170,4026,3247,NA,NA,NA,NA,NA,2947,3033,3666,3478,3448,1170,3000,3807,3794,2919,2947,3000,3666,3478,3448,3033,3663,3807,3794,2919,2947,3599,3478,3448,3033,3000,3794,4026,3599,3000,3478,3448,NA,3807,3794,2919,3663,3033,4026,3247,3000,3448,2919,3033,3794,3247,3000,3478,2919,3033,3794,3247,2947,3000,3478,3448,3666,3663,3794,4026,2947,3000,3448,3666,3663,3478,2947,3666,3033,1170,3663,3746,3203,2947,3666,NA,74
7,3477,2935,2433,3781,3455,3362,3423,4032,1892,3845,3297,3539,2427,4052,3991,NA,NA,NA,NA,NA,3477,3539,2935,3455,2427,2433,3423,3362,4052,3991,3477,3539,2935,3455,2427,3297,3423,3362,4052,3991,3477,3539,3455,2427,3362,3423,1892,2935,3362,3423,3781,3455,2433,2935,1892,4052,2427,4032,NA,3845,2935,1892,3455,3423,3781,4052,3423,3781,3455,2935,1892,3845,3477,2935,3781,3455,3362,3423,4052,1892,2935,2433,1892,3539,3477,3455,2935,3297,3477,3455,2433,992,2312,2935,4052,NA,74
8,3008,2946,1817,2901,3856,3945,3956,3962,3572,3906,3677,3552,3112,3834,4041,NA,NA,NA,NA,NA,3008,2946,3112,2901,3906,3945,3956,1817,3834,3856,3008,2946,3112,2901,3906,3945,3956,1817,3834,3856,3008,2946,2901,3906,3945,3956,3834,3856,2946,3008,2901,3856,3962,3956,4041,3572,3677,3552,3834,3906,3008,4041,3572,2946,2901,3856,3008,4041,3572,2946,2901,3856,3008,2946,2901,3856,3945,3956,3834,3906,2946,3008,2901,3945,3956,3856,2946,3008,3945,3956,2901,2443,3494,3008,2946,NA,74
9,3188,3287,3147,2868,2841,2962,2886,2952,3050,3245,3820,3145,4019,1846,3286,NA,NA,NA,NA,NA,2962,2886,2952,2841,3245,3188,3287,3147,1846,3286,2962,2886,2952,2841,3245,3188,3287,3147,1846,3286,2886,2952,2841,3245,3287,2962,1846,3286,3145,3147,3050,2868,2886,3820,3245,3286,4019,2962,2841,1846,2886,2868,3050,1846,3286,3245,2886,2868,3050,1846,3286,3245,2886,2952,2868,2841,3287,2962,3286,3245,2886,2952,3245,3287,2962,2841,2952,3147,2886,2962,3287,2828,3136,2886,2952,NA,74
10,3505,3142,3341,3189,3766,3528,3270,3763,3359,3271,4021,3944,3057,3953,3617,NA,NA,NA,NA,NA,3505,3142,3341,3359,3766,3528,3270,3763,3189,3271,3528,3270,3763,3359,3766,3505,3142,3341,3189,3271,3142,3341,3359,3271,3270,3763,3189,3766,3270,3528,3189,3271,3142,3505,3617,3766,3057,3763,3359,3953,3270,3189,3271,3142,3617,3766,3270,3189,3271,3142,3617,3359,3142,3341,3189,3617,3270,3505,3359,3271,3142,3341,3189,3270,3505,3271,3341,3763,3270,3505,3142,3516,1912,3341,3142,NA,74
11,2457,2207,3075,2529,2486,2371,3073,2540,3810,2228,4015,3886,1867,1859,2152,NA,NA,NA,NA,NA,3075,3073,2207,2529,2486,2457,2371,2540,2152,2228,3075,3073,2207,2529,2486,2457,2371,2540,2152,2228,3075,3073,2529,2486,2207,2371,2152,2228,3075,2371,1859,2486,2457,2207,2152,2228,3886,3073,2529,3810,3075,1859,2486,2457,2529,2228,3075,1859,2486,2457,2529,2228,3073,3075,2529,2486,2207,2457,2152,2228,3073,2207,2486,3075,2457,2529,3075,3073,2371,2207,2457,2575,3843,3075,2207,NA,74
12,4028,4003,3911,3640,3256,3662,3524,3404,3395,3825,3898,1043,3490,3821,3389,NA,NA,NA,NA,NA,3662,3524,3404,3825,3911,3490,4003,3898,3256,4028,3662,3524,3404,3825,3911,3490,4003,3898,3256,4028,3524,3404,3825,3911,4003,3898,3256,3662,3524,3662,3395,3825,4028,1043,3640,3256,3898,3490,3821,3389,3524,3395,3825,4028,3256,3640,3524,3395,3825,4028,3256,3640,3524,3404,3395,3825,4003,3662,3256,4028,3524,3404,3825,4003,3395,4028,3524,3404,3911,3662,3898,3514,3829,3524,4028,NA,74
13,2794,3378,2598,3021,3504,3277,3417,3992,3609,2995,3658,3701,3606,3738,395,NA,NA,NA,NA,NA,2794,3378,3417,3021,3277,2598,3701,3606,3609,2995,2794,3378,3417,3021,3277,2598,3701,3606,3609,2995,3378,2794,3021,2995,3417,3277,3609,3504,2794,3277,3021,3504,2598,3378,3609,2995,3701,3992,395,3738,3277,3021,3504,3378,3609,2995,3277,3021,3504,3378,3609,2995,3378,2794,3021,2995,3417,3277,3609,3504,3378,2794,3021,3417,3277,2995,3378,3277,2598,2794,3417,3547,465,3378,2794,NA,74
14,3294,3585,781,3491,3290,929,2917,1803,1485,3569,1923,3665,3865,3757,4031,NA,NA,NA,NA,NA,3294,3585,781,3290,3491,929,2917,1803,1485,3569,781,2917,1803,3290,3491,3294,3585,929,1485,3569,1803,781,3290,3491,2917,3294,3569,1485,3294,929,3491,3290,2917,1803,3569,1485,3665,781,4031,3757,3294,3491,3290,781,3569,1485,3294,3290,3491,2917,3569,1485,2917,781,3290,3491,929,1803,3569,1485,3294,781,3491,2917,1803,3290,781,1803,2917,929,3585,1413,3750,3294,781,NA,74
15,2718,2984,3567,3527,3321,2404,780,3372,2440,2987,1578,3496,3670,3578,3507,NA,NA,NA,NA,NA,2404,2984,2718,2440,3372,1578,3496,780,3507,3578,2404,2984,2718,3372,2440,1578,3496,780,2987,3578,2718,2984,2440,3372,2404,3496,2987,3578,3670,3496,3527,3321,3372,780,2440,3578,3567,2984,2987,3507,3496,3527,3321,3670,2440,3578,3496,3527,3321,3670,2440,3578,2718,2984,2440,3527,2404,3496,3321,3578,2984,2718,2440,3496,2404,3321,2718,2404,2984,3372,2440,2595,3562,2718,2404,NA,74
18,1970,2455,3593,1701,1143,3003,2564,2920,3178,726,3249,3645,3806,4027,806,NA,NA,NA,NA,NA,3593,2564,2920,3178,1143,2455,3645,3003,726,1701,2455,2564,2920,3178,1143,3593,3645,3003,726,1701,2920,2564,3178,1143,3003,2455,726,1701,2920,2455,3178,1143,2564,1970,1701,806,3003,3645,NA,726,2920,3178,1143,2455,1701,806,2564,3178,1143,2920,1701,806,2920,2564,3178,1143,2455,1970,1701,726,2920,2564,3178,2455,1701,1143,2920,2564,3178,2455,1970,3900,3273,2920,3178,NA,74
19,1428,1367,1506,2340,2454,3301,3371,1286,4045,1246,3126,3907,3828,3275,3772,NA,NA,NA,NA,NA,3301,1428,1286,2340,2454,3828,1367,1506,1246,4045,3301,1428,1286,2340,2454,3828,3126,1506,1246,4045,1428,1506,3301,2340,3371,1367,3828,2454,3126,3371,2340,2454,3907,3301,4045,1246,1506,1286,3275,3772,3371,2340,2454,3126,4045,1246,3126,2340,2454,3371,4045,1246,1428,1506,2340,2454,1367,3371,4045,1246,1428,1506,2340,1367,3371,2454,1428,2340,1367,3371,3828,2357,3955,1428,1506,NA,74
20,179,3589,510,2681,774,3892,3867,3499,369,737,3253,2970,3041,3443,3515,NA,NA,NA,NA,NA,179,3589,510,369,2681,2970,3867,3499,3892,774,179,3589,510,369,2681,2970,3867,3499,3892,774,510,3589,369,2681,2970,3867,3892,774,179,510,369,737,3499,3253,2681,774,2970,3867,3443,3515,3499,369,737,3253,2681,774,3499,2681,737,3253,NA,774,510,3589,2681,737,2970,179,369,774,3589,2681,737,510,369,774,3589,179,510,3892,3867,3615,3873,3589,510,NA,74
21,1014,2792,2620,2488,823,3720,3882,4013,3237,1973,3258,3029,3206,3412,3975,NA,NA,NA,NA,NA,3029,2792,2620,2488,3237,3882,3258,3206,3412,1014,3029,2792,2620,3237,2488,1014,3258,3206,1973,823,2620,2792,2488,3237,3258,3029,823,3412,2792,3029,3237,2488,1014,3258,823,3412,4013,3720,1973,3975,3029,2488,3237,2792,3412,1973,3029,3237,2488,2792,1973,3412,2620,2792,2488,3237,3258,3029,823,3412,2792,2620,2488,1973,3029,3412,2792,3029,2620,1014,2488,2921,563,2792,3029,NA,74
0,3532,3960,3661,3915,3050,1676,3430,3751,3486,2553,3717,4141,2728,3738,4090,NA,NA,NA,NA,NA,1676,3430,3751,3486,2553,3532,3960,3661,3915,2728,1676,3430,3751,3486,2553,3532,3960,3661,3915,2728,1676,3430,3486,2553,3751,3532,3915,3661,3661,3430,3486,2553,3532,1676,3915,3050,2728,3960,3738,4090,3430,3486,2553,1676,3915,3050,3430,3486,2553,1676,3915,3050,1676,3430,3486,2553,3751,3532,3915,3050,3661,3430,3486,3751,1676,2553,3430,1676,3751,3486,2553,2789,465,3430,1676,NA,75
1,1464,2668,4030,3617,2152,3687,4035,4016,4000,395,768,1282,1170,4212,2608,NA,NA,NA,NA,NA,4030,2668,3687,3617,2152,768,4035,1170,2608,4000,4030,2668,4035,3617,2152,768,1282,1170,2608,4000,4035,2668,4212,2152,1282,1464,2608,4000,768,1464,4212,4000,4035,3687,2608,395,2668,4016,2152,3617,2668,4212,4000,1464,2152,2608,2668,2152,4000,1464,4212,2608,2668,4035,4000,395,1282,3687,2152,4212,2668,4212,395,768,2152,2608,4035,2668,1282,3687,768,3538,135,2668,4035,NA,75
2,1394,3127,3102,3028,4197,4084,4166,3368,2945,3355,3879,3541,3011,2974,3678,NA,NA,NA,NA,NA,3127,3011,1394,2974,3028,3368,3541,3879,2945,4197,3127,3011,1394,2974,3028,3368,3541,3879,2945,4197,1394,3011,2974,3028,3541,3127,2945,4197,3541,3368,3028,2974,3127,3879,3355,3678,3011,3102,4197,2945,3541,3028,2974,3127,3355,3678,3541,3028,2974,3127,3355,3678,1394,3011,2974,3028,3368,3127,2945,3678,3011,1394,2974,3127,3028,2945,3011,3127,3368,3541,1394,3635,1052,3127,3011,NA,75
3,1190,3846,1269,1113,4127,2220,4043,1239,3200,3604,2154,3735,3648,3439,3888,NA,NA,NA,NA,NA,3648,3735,4043,3888,3604,2220,1239,1269,3200,4127,3648,3735,4043,3888,3604,2220,1239,2154,1269,4127,4043,3735,3888,3604,3648,2220,3200,4127,3735,1239,1113,4127,1190,2154,3439,3200,3648,1269,3888,3604,2154,1113,4127,1239,3439,3200,2154,1113,3200,1239,3439,3888,3735,3648,4127,3888,4043,2220,1113,3604,3735,3648,3888,4043,1239,3604,4043,3648,3735,3888,2220,2312,3588,3735,4043,NA,75
4,1824,3864,2544,4008,4120,3942,3816,4154,4049,4149,3165,3947,4119,4153,3968,NA,NA,NA,NA,NA,1824,3864,2544,4049,4120,3942,3816,4154,4153,4149,1824,3864,2544,4049,4120,3942,3816,4154,4153,4149,1824,2544,4049,4120,3942,3816,4153,4149,3864,3942,4008,3968,1824,2544,4049,4149,3165,4119,4153,4120,3864,4008,3968,1824,4049,4149,3864,4008,3968,1824,4049,4149,1824,2544,4008,4120,3864,3942,4049,4149,1824,2544,4120,3864,3942,4049,2544,1824,3864,3942,3816,4102,2900,2544,1824,NA,75
5,3789,3366,3708,2976,3356,91,4017,2892,732,2370,3418,2652,3310,2768,3697,NA,NA,NA,NA,NA,3418,2652,3708,2976,3697,3789,3366,2892,2768,2370,3708,2652,3366,2976,3697,3418,2892,3310,2768,2370,2652,3708,2370,3697,3366,2892,2768,2976,3366,3310,2976,3356,2652,3708,2768,3697,NA,NA,NA,NA,2652,2976,3356,3366,2768,3697,2652,2976,3356,3366,2768,3697,3708,2652,2976,3356,2892,3366,2768,3697,3708,2652,2976,2892,3366,2768,2652,3708,3366,2892,4017,849,4024,2652,2976,NA,75
6,2947,3033,4075,3478,3448,3599,3807,3666,4026,3794,4023,3000,4213,2919,3247,NA,NA,NA,NA,NA,2947,3033,3666,3478,3448,3000,3807,4075,4026,3794,2947,3000,3666,3478,3448,3033,3807,4075,4026,3794,2947,3599,3478,3448,3033,3000,3794,4026,3599,3000,3478,3448,4023,3807,3794,4026,2947,3033,2919,3247,3000,3448,2919,3033,3794,3247,3000,3478,2919,3033,3794,3247,2947,3000,3478,3448,3666,4075,3794,4026,2947,3000,3448,3666,4026,3478,2947,3666,3033,3807,4023,3746,3203,2947,3666,NA,75
7,2433,2935,3003,4052,3455,4032,3423,3362,3781,1485,3477,3539,2427,3991,3845,NA,NA,NA,NA,NA,3477,2935,3362,3455,4052,2433,3539,2427,3991,3423,3477,2935,3362,3455,3423,2433,3539,4032,3991,4052,3477,3539,3455,2433,3362,2935,4052,3423,3362,3423,3781,3455,4032,2935,1485,3845,3003,3539,4052,3991,3423,3781,3455,2935,4052,3845,3423,3781,3455,2935,4052,3845,3477,2935,4052,3455,3362,3423,3781,3845,2935,2433,3781,3539,3477,3455,2935,3362,3477,3455,2433,992,4174,3539,2935,NA,75
8,3008,2946,1817,2987,3856,3945,3956,3962,3572,3906,4135,3552,3112,3834,4041,NA,NA,NA,NA,NA,3008,2946,3112,3856,3906,3945,3956,1817,3834,2987,3008,2946,3112,3856,3906,3945,3956,1817,3834,2987,3008,2946,3856,3906,3945,3956,3834,2987,2946,3008,4041,3856,3962,3956,2987,3572,4135,3552,3834,3906,3008,4041,3572,2946,3834,3856,3008,4041,3572,2946,3834,3856,3008,2946,2987,3856,3945,3956,3834,3906,2946,3008,3906,3945,3956,3856,2946,3008,3945,3956,3112,2443,3494,3008,2946,NA,75
9,3820,3145,4019,1846,3286,3188,3287,3147,3245,1973,2962,2886,2952,2868,2841,NA,NA,NA,NA,NA,3188,3287,2952,3286,3245,2962,2886,3147,2841,1846,3188,3287,2952,3286,3245,2962,2886,3147,2841,1846,3287,2952,3286,3245,2886,2962,2841,1846,3145,3147,1973,2868,2886,3820,3245,3286,3287,2962,2841,1846,3145,2868,1973,2886,3286,3245,3145,2868,1973,2886,3286,3245,3287,2952,2868,2841,2886,2962,3286,3245,3287,2952,3245,2886,2962,2841,2952,3147,2886,2962,3287,2828,3136,2886,2952,NA,75
