Game.Id,PlayerId,TeamId,Game.Rating,SA,GA,SV,SV.,TOI,PIM,season
2781,135,1,100,35,0,35,1.000,3900000,0,69
2781,563,21,98,43,0,43,1.000,3900000,0,69
2781,2179,1,0,0,0,0,.00nan,0,0,69
2781,2921,21,0,0,0,0,.00nan,0,0,69
2765,566,19,72,19,1,18,.947,3674350,0,69
2765,1095,12,0,0,0,0,.00nan,0,0,69
2765,2357,19,0,0,0,0,.00nan,0,0,69
2765,3248,12,94,35,2,33,.943,3674350,0,69
2727,595,15,0,0,0,0,.00nan,0,0,69
2727,2522,0,0,0,0,0,.00nan,0,0,69
2727,2595,15,74,45,5,40,.889,3600000,0,69
2727,2789,0,100,30,0,30,1.000,3600000,0,69
2879,1306,13,0,0,0,0,.00nan,0,0,69
2879,1330,18,0,0,0,0,.00nan,0,0,69
2879,2514,18,70,17,1,16,.941,3600000,0,69
2879,2571,13,94,41,2,39,.951,3558100,0,69
2760,764,20,86,38,3,35,.921,3620900,0,69
2760,849,5,73,34,4,30,.882,3620900,0,69
2760,2860,20,0,0,0,0,.00nan,0,0,69
2760,3078,5,0,0,0,0,.00nan,0,0,69
2780,465,6,0,0,0,0,.00nan,0,0,69
2780,1052,2,0,0,0,0,.00nan,0,0,69
2780,2345,2,59,51,8,43,.843,3600000,0,69
2780,3203,6,79,28,2,26,.929,3600000,0,69
2802,741,14,0,0,0,0,.00nan,0,0,69
2802,1413,14,71,31,3,28,.903,3559050,0,69
2802,2900,4,73,25,2,23,.920,3600000,0,69
2802,2904,4,0,0,0,0,.00nan,0,0,69
2755,1912,10,43,45,8,37,.822,2644400,0,69
2755,2189,10,71,12,0,12,1.000,955600,0,69
2755,2575,11,0,0,0,0,.00nan,0,0,69
2755,2752,11,61,18,2,16,.889,3600000,0,69
3211,300,7,0,0,0,0,.00nan,0,0,69
3211,992,7,90,38,2,36,.947,3862700,0,69
3211,2900,4,0,0,0,0,.00nan,0,0,69
3211,2904,4,75,24,2,22,.917,3900000,0,69
2800,99,3,0,0,0,0,.00nan,0,0,69
2800,563,21,76,9,0,9,1.000,3600000,0,69
2800,2312,3,50,43,7,36,.837,3600000,0,69
2800,2921,21,0,0,0,0,.00nan,0,0,69
2739,595,15,88,39,3,36,.923,3600000,0,69
2739,1912,10,74,37,4,33,.892,3598850,0,69
2739,2189,10,0,0,0,0,.00nan,0,0,69
2739,2595,15,0,0,0,0,.00nan,0,0,69
2757,565,8,86,36,3,33,.917,3600000,0,69
2757,2443,8,0,0,0,0,.00nan,0,0,69
2757,2575,11,39,24,5,19,.792,3501350,0,69
2757,2752,11,0,0,0,0,.00nan,0,0,69
2782,135,1,72,24,2,22,.917,3600000,0,69
2782,2179,1,0,0,0,0,.00nan,0,0,69
2782,2828,9,0,0,0,0,.00nan,0,0,69
2782,3136,9,67,34,4,30,.882,3522800,0,69
2839,849,5,66,26,3,23,.885,3600000,0,69
2839,1306,13,0,0,0,0,.00nan,0,0,69
2839,2571,13,82,42,4,38,.905,3560950,0,69
2839,3078,5,0,0,0,0,.00nan,0,0,69
2729,741,14,87,26,1,25,.962,3600000,0,69
2729,1413,14,0,0,0,0,.00nan,0,0,69
2729,2522,0,0,0,0,0,.00nan,0,0,69
2729,2789,0,91,38,2,36,.947,3569650,0,69
2933,99,3,0,0,0,0,.00nan,0,0,69
2933,566,19,0,0,0,0,.00nan,0,0,69
2933,2312,3,44,40,7,33,.825,3600000,0,69
2933,2357,19,72,18,1,17,.944,3600000,0,69
3213,849,5,76,40,4,36,.900,3900000,0,69
3213,1306,13,0,0,0,0,.00nan,0,0,69
3213,2571,13,88,46,4,42,.913,3900000,0,69
3213,3078,5,0,0,0,0,.00nan,0,0,69
2767,465,6,0,0,0,0,.00nan,0,0,69
2767,1912,10,60,36,5,31,.861,3600000,0,69
2767,2189,10,0,0,0,0,.00nan,0,0,69
2767,3203,6,100,44,0,44,1.000,3600000,0,69
2790,1330,18,0,0,0,0,.00nan,0,0,69
2790,1912,10,0,0,0,0,.00nan,0,0,69
2790,2189,10,80,53,5,48,.906,3578100,0,69
2790,2514,18,61,30,4,26,.867,3600000,0,69
2811,99,3,0,0,0,0,.00nan,0,0,69
2811,1052,2,0,0,0,0,.00nan,0,0,69
2811,2312,3,53,49,8,41,.837,3600000,0,69
2811,2345,2,53,19,3,16,.842,3600000,0,69
2784,135,1,70,29,3,26,.897,3600000,0,69
2784,566,19,0,0,0,0,.00nan,0,0,69
2784,2179,1,0,0,0,0,.00nan,0,0,69
2784,2357,19,52,26,4,22,.846,3563450,0,69
2826,2575,11,68,31,4,27,.871,3620650,0,69
2826,2752,11,0,0,0,0,.00nan,0,0,69
2826,2900,4,73,30,3,27,.900,3620650,0,69
2826,2904,4,0,0,0,0,.00nan,0,0,69
2742,300,7,0,0,0,0,.00nan,0,0,69
2742,992,7,98,51,4,47,.922,3600000,0,69
2742,2522,0,73,18,1,17,.944,3600000,0,69
2742,2789,0,0,0,0,0,.00nan,0,0,69
2844,741,14,72,18,1,17,.944,1157900,0,69
2844,1413,14,26,36,8,28,.778,2442100,0,69
2844,2575,11,57,10,1,9,.900,3600000,0,69
2844,2752,11,0,0,0,0,.00nan,0,0,69
2752,566,19,63,23,3,20,.870,3600000,0,69
2752,595,15,83,35,3,32,.914,2848400,0,69
2752,2357,19,0,0,0,0,.00nan,0,0,69
2752,2595,15,30,14,4,10,.714,751600,0,69
2860,99,3,0,0,0,0,.00nan,0,0,69
2860,849,5,55,9,1,8,.889,3600000,0,69
2860,2312,3,62,44,6,38,.864,3600000,0,69
2860,3078,5,0,0,0,0,.00nan,0,0,69
2814,1095,12,0,0,0,0,.00nan,0,0,69
2814,2828,9,100,41,2,39,.951,3600000,0,69
2814,3136,9,0,0,0,0,.00nan,0,0,69
2814,3248,12,76,33,3,30,.909,3600000,0,69
2977,465,6,0,0,0,0,.00nan,0,0,69
2977,563,21,32,26,6,20,.769,3639250,0,69
2977,2921,21,0,0,0,0,.00nan,0,0,69
2977,3203,6,54,43,7,36,.837,3639250,0,69
2789,135,1,70,35,4,31,.886,3600000,0,69
2789,565,8,0,0,0,0,.00nan,0,0,69
2789,2179,1,0,0,0,0,.00nan,0,0,69
2789,2443,8,58,34,5,29,.853,3600000,0,69
2812,1052,2,62,48,7,41,.854,3198300,0,69
2812,1330,18,0,0,0,0,.00nan,0,0,69
2812,2345,2,32,9,3,6,.667,401700,0,69
2812,2514,18,38,22,5,17,.773,3600000,0,69
2764,563,21,0,0,0,0,.00nan,0,0,69
2764,595,15,80,53,6,47,.887,3262800,0,69
2764,2595,15,52,2,0,2,1.000,337200,0,69
2764,2921,21,93,17,0,17,1.000,3600000,0,69
2841,741,14,85,25,1,24,.960,3600000,0,69
2841,1413,14,0,0,0,0,.00nan,0,0,69
2841,2828,9,0,0,0,0,.00nan,0,0,69
2841,3136,9,77,28,2,26,.929,3535850,0,69
2771,764,20,0,0,0,0,.00nan,0,0,69
2771,1095,12,56,46,7,39,.848,3600000,0,69
2771,2860,20,100,28,0,28,1.000,3600000,0,69
2771,3248,12,0,0,0,0,.00nan,0,0,69
2809,135,1,87,26,1,25,.962,3600000,0,69
2809,465,6,0,0,0,0,.00nan,0,0,69
2809,2179,1,0,0,0,0,.00nan,0,0,69
2809,3203,6,52,32,5,27,.844,3600000,0,69
2976,300,7,0,0,0,0,.00nan,0,0,69
2976,992,7,58,47,7,40,.851,3600000,0,69
2976,2900,4,89,16,0,16,1.000,3600000,0,69
2976,2904,4,0,0,0,0,.00nan,0,0,69
3226,1330,18,48,29,5,24,.828,3555850,0,69
3226,2514,18,0,0,0,0,.00nan,0,0,69
3226,2575,11,80,38,4,34,.895,3600000,0,69
3226,2752,11,0,0,0,0,.00nan,0,0,69
2743,764,20,100,41,0,41,1.000,3600000,0,69
2743,2522,0,0,0,0,0,.00nan,0,0,69
2743,2789,0,66,33,4,29,.879,3600000,0,69
2743,2860,20,0,0,0,0,.00nan,0,0,69
2791,849,5,58,34,5,29,.853,3600000,0,69
2791,1912,10,0,0,0,0,.00nan,0,0,69
2791,2189,10,100,37,1,36,.973,3600000,0,69
2791,3078,5,0,0,0,0,.00nan,0,0,69
2776,565,8,46,27,5,22,.815,3600000,0,69
2776,566,19,0,0,0,0,.00nan,0,0,69
2776,2357,19,23,22,6,16,.727,3550950,0,69
2776,2443,8,0,0,0,0,.00nan,0,0,69
2796,1912,10,0,0,0,0,.00nan,0,0,69
2796,2189,10,71,31,3,28,.903,3575000,0,69
2796,2828,9,71,23,2,21,.913,3600000,0,69
2796,3136,9,0,0,0,0,.00nan,0,0,69
2840,99,3,81,44,5,39,.886,3900000,0,69
2840,465,6,0,0,0,0,.00nan,0,0,69
2840,2312,3,0,0,0,0,.00nan,0,0,69
2840,3203,6,47,30,5,25,.833,3900000,0,69
2744,1052,2,96,59,4,55,.932,3600000,0,69
2744,2345,2,0,0,0,0,.00nan,0,0,69
2744,2522,0,98,31,1,30,.968,3600000,0,69
2744,2789,0,0,0,0,0,.00nan,0,0,69
2864,563,21,0,0,0,0,.00nan,0,0,69
2864,849,5,98,41,2,39,.951,3600000,0,69
2864,2921,21,79,33,3,30,.909,3596200,0,69
2864,3078,5,0,0,0,0,.00nan,0,0,69
2817,300,7,0,0,0,0,.00nan,0,0,69
2817,992,7,48,29,5,24,.828,3491700,0,69
2817,1095,12,0,0,0,0,.00nan,0,0,69
2817,3248,12,59,23,3,20,.870,3600000,0,69
2763,595,15,0,0,0,0,.00nan,0,0,69
2763,1306,13,0,0,0,0,.00nan,0,0,69
2763,2571,13,64,33,4,29,.879,3530700,0,69
2763,2595,15,70,23,2,21,.913,3600000,0,69
2795,565,8,80,41,4,37,.902,3553100,0,69
2795,1330,18,62,23,3,20,.870,3600000,0,69
2795,2443,8,0,0,0,0,.00nan,0,0,69
2795,2514,18,0,0,0,0,.00nan,0,0,69
2793,764,20,70,34,4,30,.882,3574900,0,69
2793,2860,20,0,0,0,0,.00nan,0,0,69
2793,2900,4,82,28,2,26,.929,3600000,0,69
2793,2904,4,0,0,0,0,.00nan,0,0,69
2852,741,14,0,0,0,0,.00nan,0,0,69
2852,1306,13,0,0,0,0,.00nan,0,0,69
2852,1413,14,78,27,2,25,.926,3600000,0,69
2852,2571,13,79,39,4,35,.897,3557150,0,69
2803,563,21,0,0,0,0,.00nan,0,0,69
2803,1912,10,83,36,3,33,.917,3066300,0,69
2803,2189,10,39,13,3,10,.769,533700,0,69
2803,2921,21,71,23,2,21,.913,3600000,0,69
2902,1306,13,0,0,0,0,.00nan,0,0,69
2902,2571,13,93,42,2,40,.952,3595800,0,69
2902,2828,9,84,24,1,23,.958,3600000,0,69
2902,3136,9,0,0,0,0,.00nan,0,0,69
2863,300,7,0,0,0,0,.00nan,0,0,69
2863,741,14,100,24,0,24,1.000,3600000,0,69
2863,992,7,88,34,2,32,.941,3575600,0,69
2863,1413,14,0,0,0,0,.00nan,0,0,69
2778,99,3,80,52,6,46,.885,3600000,0,69
2778,595,15,0,0,0,0,.00nan,0,0,69
2778,2312,3,0,0,0,0,.00nan,0,0,69
2778,2595,15,57,21,3,18,.857,3600000,0,69
2819,1052,2,57,40,6,34,.850,3600000,0,69
2819,2345,2,0,0,0,0,.00nan,0,0,69
2819,2900,4,0,0,0,0,.00nan,0,0,69
2819,2904,4,84,11,0,11,1.000,3600000,0,69
2834,135,1,0,0,0,0,.00nan,0,0,69
2834,1095,12,48,34,6,28,.824,1653250,0,69
2834,2179,1,36,16,4,12,.750,3600000,0,69
2834,3248,12,39,24,5,19,.792,1946750,0,69
2799,566,19,61,17,2,15,.882,3600000,0,69
2799,1912,10,23,10,4,6,.600,198900,0,69
2799,2189,10,32,33,7,26,.788,3401100,0,69
2799,2357,19,0,0,0,0,.00nan,0,0,69
2842,563,21,61,24,3,21,.875,3600000,0,69
2842,764,20,70,39,5,34,.872,3479500,0,69
2842,2860,20,0,0,0,0,.00nan,0,0,69
2842,2921,21,0,0,0,0,.00nan,0,0,69
2824,565,8,0,0,0,0,.00nan,0,0,69
2824,1306,13,0,0,0,0,.00nan,0,0,69
2824,2443,8,59,23,3,20,.870,3600000,0,69
2824,2571,13,61,37,5,32,.865,3512050,0,69
2921,300,7,64,38,5,33,.868,3600000,0,69
2921,465,6,0,0,0,0,.00nan,0,0,69
2921,992,7,0,0,0,0,.00nan,0,0,69
2921,3203,6,72,24,2,22,.917,3600000,0,69
2818,135,1,87,25,1,24,.960,3600000,0,69
2818,2179,1,0,0,0,0,.00nan,0,0,69
2818,2575,11,58,29,4,25,.862,3600000,0,69
2818,2752,11,0,0,0,0,.00nan,0,0,69
2815,1052,2,33,38,8,30,.789,3600000,0,69
2815,1330,18,85,28,2,26,.929,3600000,0,69
2815,2345,2,0,0,0,0,.00nan,0,0,69
2815,2514,18,0,0,0,0,.00nan,0,0,69
2766,99,3,44,37,7,30,.811,3600000,0,69
2766,2312,3,0,0,0,0,.00nan,0,0,69
2766,2522,0,66,15,1,14,.933,3600000,0,69
2766,2789,0,0,0,0,0,.00nan,0,0,69
2837,849,5,0,0,0,0,.00nan,0,0,69
2837,1095,12,0,0,0,0,.00nan,0,0,69
2837,3078,5,53,19,3,16,.842,3600000,0,69
2837,3248,12,89,58,6,52,.897,3600000,0,69
2867,2828,9,53,33,5,28,.848,3038300,0,69
2867,2900,4,66,20,2,18,.900,3600000,0,69
2867,2904,4,0,0,0,0,.00nan,0,0,69
2867,3136,9,32,9,3,6,.667,561700,0,69
2794,465,6,0,0,0,0,.00nan,0,0,69
2794,595,15,0,0,0,0,.00nan,0,0,69
2794,2595,15,85,42,4,38,.905,3900000,0,69
2794,3203,6,70,35,4,31,.886,3900000,0,69
2823,566,19,0,0,0,0,.00nan,0,0,69
2823,2357,19,68,40,5,35,.875,3600000,0,69
2823,2575,11,46,40,7,33,.825,3499400,0,69
2823,2752,11,0,0,0,0,.00nan,0,0,69
2934,300,7,0,0,0,0,.00nan,0,0,69
2934,764,20,0,0,0,0,.00nan,0,0,69
2934,992,7,73,31,3,28,.903,3548950,0,69
2934,2860,20,80,27,2,25,.926,3600000,0,69
2828,565,8,69,16,1,15,.938,3600000,0,69
2828,1095,12,0,0,0,0,.00nan,0,0,69
2828,2443,8,0,0,0,0,.00nan,0,0,69
2828,3248,12,84,47,5,42,.894,3600000,0,69
2779,849,5,100,35,0,35,1.000,3600000,0,69
2779,2522,0,0,0,0,0,.00nan,0,0,69
2779,2789,0,49,35,6,29,.829,3600000,0,69
2779,3078,5,0,0,0,0,.00nan,0,0,69
2804,1306,13,0,0,0,0,.00nan,0,0,69
2804,1912,10,78,27,2,25,.926,3600000,0,69
2804,2189,10,0,0,0,0,.00nan,0,0,69
2804,2571,13,53,39,6,33,.846,3600000,0,69
3230,465,6,55,21,3,18,.857,1563150,0,69
3230,2828,9,0,0,0,0,.00nan,0,0,69
3230,3136,9,81,35,3,32,.914,3600000,0,69
3230,3203,6,44,22,4,18,.818,2036850,0,69
2816,849,5,0,0,0,0,.00nan,0,0,69
2816,1052,2,31,14,4,10,.714,1182500,0,69
2816,2345,2,58,17,2,15,.882,2417500,0,69
2816,3078,5,80,21,1,20,.952,3600000,0,69
2874,563,21,0,0,0,0,.00nan,0,0,69
2874,2900,4,84,38,3,35,.921,3550900,0,69
2874,2904,4,0,0,0,0,.00nan,0,0,69
2874,2921,21,95,36,2,34,.944,3600000,0,69
2830,99,3,71,46,6,40,.870,3600000,0,69
2830,764,20,74,18,1,17,.944,3600000,0,69
2830,2312,3,0,0,0,0,.00nan,0,0,69
2830,2860,20,0,0,0,0,.00nan,0,0,69
2783,1330,18,8,12,6,6,.500,1094600,0,69
2783,2514,18,49,24,4,20,.833,2505400,0,69
2783,2522,0,0,0,0,0,.00nan,0,0,69
2783,2789,0,64,25,3,22,.880,3600000,0,69
2850,135,1,100,39,2,37,.949,3600000,0,69
2850,2179,1,0,0,0,0,.00nan,0,0,69
2850,2575,11,39,18,4,14,.778,3559300,0,69
2850,2752,11,0,0,0,0,.00nan,0,0,69
2916,741,14,0,0,0,0,.00nan,0,0,69
2916,1330,18,60,30,4,26,.867,3900000,0,69
2916,1413,14,81,35,4,31,.886,3900000,0,69
2916,2514,18,0,0,0,0,.00nan,0,0,69
2798,565,8,0,0,0,0,.00nan,0,0,69
2798,595,15,0,0,0,0,.00nan,0,0,69
2798,2443,8,63,25,3,22,.880,3600000,0,69
2798,2595,15,69,35,4,31,.886,3600000,0,69
2829,566,19,0,0,0,0,.00nan,0,0,69
2829,741,14,43,32,6,26,.813,3559750,0,69
2829,1413,14,0,0,0,0,.00nan,0,0,69
2829,2357,19,54,26,4,22,.846,3600000,0,69
2851,1095,12,0,0,0,0,.00nan,0,0,69
2851,1306,13,0,0,0,0,.00nan,0,0,69
2851,2571,13,53,27,4,23,.852,3600000,0,69
2851,3248,12,100,33,1,32,.970,3600000,0,69
2872,99,3,89,52,5,47,.904,3577100,0,69
2872,465,6,68,10,0,10,1.000,2402900,0,69
2872,2312,3,0,0,0,0,.00nan,0,0,69
2872,3203,6,43,20,4,16,.800,1197100,0,69
2962,300,7,25,5,3,2,.400,512500,0,69
2962,992,7,66,27,3,24,.889,3087500,0,69
2962,1330,18,0,0,0,0,.00nan,0,0,69
2962,2514,18,62,18,2,16,.889,3600000,0,69
2880,135,1,87,31,2,29,.935,3600000,0,69
2880,2179,1,0,0,0,0,.00nan,0,0,69
2880,2900,4,35,16,4,12,.750,2249650,0,69
2880,2904,4,60,12,1,11,.917,1350350,0,69
2825,2522,0,0,0,0,0,.00nan,0,0,69
2825,2789,0,58,27,4,23,.852,3589750,0,69
2825,2828,9,0,0,0,0,.00nan,0,0,69
2825,3136,9,92,34,2,32,.941,3600000,0,69
2810,566,19,87,15,0,15,1.000,3600000,0,69
2810,595,15,0,0,0,0,.00nan,0,0,69
2810,2357,19,0,0,0,0,.00nan,0,0,69
2810,2595,15,98,39,1,38,.974,3558300,0,69
2878,300,7,0,0,0,0,.00nan,0,0,69
2878,849,5,0,0,0,0,.00nan,0,0,69
2878,992,7,67,46,6,40,.870,3600000,0,69
2878,3078,5,79,10,0,10,1.000,3600000,0,69
2855,1052,2,72,48,6,42,.875,3600000,0,69
2855,2345,2,0,0,0,0,.00nan,0,0,69
2855,2575,11,0,0,0,0,.00nan,0,0,69
2855,2752,11,68,21,2,19,.905,3600000,0,69
2907,1095,12,26,12,4,8,.667,886000,0,69
2907,2828,9,0,0,0,0,.00nan,0,0,69
2907,3136,9,64,20,2,18,.900,3600000,0,69
2907,3248,12,45,21,4,17,.810,2714000,0,69
2805,595,15,86,23,1,22,.957,3600000,0,69
2805,1306,13,0,0,0,0,.00nan,0,0,69
2805,2571,13,84,37,3,34,.919,3570350,0,69
2805,2595,15,0,0,0,0,.00nan,0,0,69
3060,563,21,0,0,0,0,.00nan,0,0,69
3060,764,20,98,36,2,34,.944,3600000,0,69
3060,2860,20,0,0,0,0,.00nan,0,0,69
3060,2921,21,63,25,3,22,.880,3580800,0,69
2832,2522,0,0,0,0,0,.00nan,0,0,69
2832,2789,0,95,31,1,30,.968,3600000,0,69
2832,2900,4,38,35,7,28,.800,3600000,0,69
2832,2904,4,0,0,0,0,.00nan,0,0,69
2861,465,6,0,0,0,0,.00nan,0,0,69
2861,1052,2,100,41,2,39,.951,3600000,0,69
2861,2345,2,0,0,0,0,.00nan,0,0,69
2861,3203,6,89,38,3,35,.921,3589150,0,69
2806,741,14,0,0,0,0,.00nan,0,0,69
2806,1413,14,83,23,1,22,.957,3600000,0,69
2806,1912,10,26,30,7,23,.767,2516000,0,69
2806,2189,10,33,15,4,11,.733,1084000,0,69
2846,565,8,44,27,5,22,.815,3600000,0,69
2846,566,19,0,0,0,0,.00nan,0,0,69
2846,2357,19,72,17,1,16,.941,3600000,0,69
2846,2443,8,0,0,0,0,.00nan,0,0,69
2843,465,6,0,0,0,0,.00nan,0,0,69
2843,1912,10,100,41,0,41,1.000,3600000,0,69
2843,2189,10,0,0,0,0,.00nan,0,0,69
2843,3203,6,75,33,3,30,.909,3600000,0,69
2928,300,7,0,0,0,0,.00nan,0,0,69
2928,992,7,78,44,5,39,.886,3600000,0,69
2928,1330,18,0,0,0,0,.00nan,0,0,69
2928,2514,18,68,22,2,20,.909,3600000,0,69
2845,595,15,0,0,0,0,.00nan,0,0,69
2845,741,14,66,26,3,23,.885,3715500,0,69
2845,1413,14,0,0,0,0,.00nan,0,0,69
2845,2595,15,71,33,4,29,.879,3715500,0,69
2950,99,3,100,47,2,45,.957,3600000,0,69
2950,849,5,33,15,4,11,.733,3515300,0,69
2950,2312,3,0,0,0,0,.00nan,0,0,69
2950,3078,5,0,0,0,0,.00nan,0,0,69
2833,764,20,95,37,2,35,.946,3600000,0,69
2833,2522,0,0,0,0,0,.00nan,0,0,69
2833,2789,0,72,30,3,27,.900,3558800,0,69
2833,2860,20,0,0,0,0,.00nan,0,0,69
2848,566,19,0,0,0,0,.00nan,0,0,69
2848,2357,19,48,30,5,25,.833,3529750,0,69
2848,2575,11,42,19,4,15,.789,3600000,0,69
2848,2752,11,0,0,0,0,.00nan,0,0,69
2881,135,1,65,33,4,29,.879,3532500,0,69
2881,565,8,80,34,3,31,.912,3600000,0,69
2881,2179,1,0,0,0,0,.00nan,0,0,69
2881,2443,8,0,0,0,0,.00nan,0,0,69
2920,764,20,63,37,5,32,.865,3600000,0,69
2920,2860,20,0,0,0,0,.00nan,0,0,69
2920,2900,4,98,36,1,35,.972,3600000,0,69
2920,2904,4,0,0,0,0,.00nan,0,0,69
2891,563,21,0,0,0,0,.00nan,0,0,69
2891,1052,2,77,40,4,36,.900,3578900,0,69
2891,2345,2,0,0,0,0,.00nan,0,0,69
2891,2921,21,100,33,1,32,.970,3600000,0,69
2858,135,1,81,35,3,32,.914,3519950,0,69
2858,741,14,0,0,0,0,.00nan,0,0,69
2858,1413,14,86,32,2,30,.938,3600000,0,69
2858,2179,1,0,0,0,0,.00nan,0,0,69
2884,565,8,94,39,3,36,.923,3900000,0,69
2884,2443,8,0,0,0,0,.00nan,0,0,69
2884,2828,9,72,31,3,28,.903,3900000,0,69
2884,3136,9,0,0,0,0,.00nan,0,0,69
2994,849,5,64,31,4,27,.871,3659700,0,69
2994,1330,18,30,6,3,3,.500,362950,0,69
2994,2514,18,100,27,0,27,1.000,3296750,0,69
2994,3078,5,0,0,0,0,.00nan,0,0,69
2856,1306,13,0,0,0,0,.00nan,0,0,69
2856,2571,13,72,42,5,37,.881,3600000,0,69
2856,2575,11,57,10,1,9,.900,3600000,0,69
2856,2752,11,0,0,0,0,.00nan,0,0,69
2847,99,3,77,46,5,41,.891,3600000,0,69
2847,1912,10,90,28,1,27,.964,3600000,0,69
2847,2189,10,0,0,0,0,.00nan,0,0,69
2847,2312,3,0,0,0,0,.00nan,0,0,69
2937,563,21,89,16,0,16,1.000,3600000,0,69
2937,1095,12,98,58,5,53,.914,3600000,0,69
2937,2921,21,0,0,0,0,.00nan,0,0,69
2937,3248,12,0,0,0,0,.00nan,0,0,69
2835,1052,2,82,48,5,43,.896,3600000,0,69
2835,2345,2,0,0,0,0,.00nan,0,0,69
2835,2522,0,93,36,1,35,.972,3600000,0,69
2835,2789,0,0,0,0,0,.00nan,0,0,69
2890,135,1,94,39,2,37,.949,3900000,0,69
2890,563,21,100,39,2,37,.949,3900000,0,69
2890,2179,1,0,0,0,0,.00nan,0,0,69
2890,2921,21,0,0,0,0,.00nan,0,0,69
2865,741,14,87,26,1,25,.962,3600000,0,69
2865,1413,14,0,0,0,0,.00nan,0,0,69
2865,1912,10,0,0,0,0,.00nan,0,0,69
2865,2189,10,75,44,5,39,.886,3600000,0,69
2914,99,3,50,42,7,35,.833,3600000,0,69
2914,849,5,0,0,0,0,.00nan,0,0,69
2914,2312,3,0,0,0,0,.00nan,0,0,69
2914,3078,5,68,15,1,14,.933,3600000,0,69
2940,1330,18,68,33,4,29,.879,3615950,0,69
2940,2514,18,0,0,0,0,.00nan,0,0,69
2940,2828,9,68,38,5,33,.868,3615950,0,69
2940,3136,9,0,0,0,0,.00nan,0,0,69
2838,849,5,59,48,7,41,.854,3600000,0,69
2838,2522,0,0,0,0,0,.00nan,0,0,69
2838,2789,0,77,38,4,34,.895,3600000,0,69
2838,3078,5,0,0,0,0,.00nan,0,0,69
2876,465,6,0,0,0,0,.00nan,0,0,69
2876,566,19,0,0,0,0,.00nan,0,0,69
2876,2357,19,61,12,1,11,.917,3600000,0,69
2876,3203,6,77,40,4,36,.900,3600000,0,69
2888,563,21,0,0,0,0,.00nan,0,0,69
2888,565,8,0,0,0,0,.00nan,0,0,69
2888,2443,8,83,28,2,26,.929,3600000,0,69
2888,2921,21,79,33,3,30,.909,3564000,0,69
2854,595,15,0,0,0,0,.00nan,0,0,69
2854,2575,11,58,23,3,20,.870,3900000,0,69
2854,2595,15,100,53,3,50,.943,3900000,0,69
2854,2752,11,0,0,0,0,.00nan,0,0,69
2885,135,1,0,0,0,0,.00nan,0,0,69
2885,2179,1,47,22,4,18,.818,3900000,0,69
2885,2828,9,75,42,4,38,.905,3900000,0,69
2885,3136,9,0,0,0,0,.00nan,0,0,69
3012,99,3,65,51,7,44,.863,3600000,0,69
3012,764,20,55,20,3,17,.850,3600000,0,69
3012,2312,3,0,0,0,0,.00nan,0,0,69
3012,2860,20,0,0,0,0,.00nan,0,0,69
2859,1095,12,0,0,0,0,.00nan,0,0,69
2859,1912,10,90,33,2,31,.939,3600000,0,69
2859,2189,10,0,0,0,0,.00nan,0,0,69
2859,3248,12,98,52,4,48,.923,3558100,0,69
2857,595,15,30,8,3,5,.625,315850,0,69
2857,741,14,0,0,0,0,.00nan,0,0,69
2857,1413,14,67,21,2,19,.905,3600000,0,69
2857,2595,15,85,31,2,29,.935,3284150,0,69
2893,565,8,100,26,0,26,1.000,3600000,0,69
2893,1306,13,84,43,4,39,.907,3600000,0,69
2893,2443,8,0,0,0,0,.00nan,0,0,69
2893,2571,13,0,0,0,0,.00nan,0,0,69
3004,764,20,57,40,6,34,.850,3564400,0,69
3004,1330,18,67,26,3,23,.885,3600000,0,69
3004,2514,18,0,0,0,0,.00nan,0,0,69
3004,2860,20,0,0,0,0,.00nan,0,0,69
2889,992,7,65,37,5,32,.865,3600000,0,69
2889,1052,2,70,17,1,16,.941,3600000,0,69
2889,2117,7,0,0,0,0,.00nan,0,0,69
2889,2345,2,0,0,0,0,.00nan,0,0,69
2938,1306,13,0,0,0,0,.00nan,0,0,69
2938,1330,18,0,0,0,0,.00nan,0,0,69
2938,2514,18,100,24,0,24,1.000,3600000,0,69
2938,2571,13,98,43,2,41,.953,3559200,0,69
2918,849,5,58,35,5,30,.857,3600000,0,69
2918,2575,11,77,21,1,20,.952,3600000,0,69
2918,2752,11,0,0,0,0,.00nan,0,0,69
2918,3078,5,0,0,0,0,.00nan,0,0,69
2853,465,6,37,18,4,14,.778,1555750,0,69
2853,2522,0,0,0,0,0,.00nan,0,0,69
2853,2789,0,75,20,1,19,.950,3600000,0,69
2853,3203,6,60,36,5,31,.861,2044250,0,69
2932,563,21,0,0,0,0,.00nan,0,0,69
2932,2900,4,19,8,4,4,.500,480450,0,69
2932,2904,4,76,27,2,25,.926,3119550,0,69
2932,2921,21,64,25,3,22,.880,3600000,0,69
2877,566,19,0,0,0,0,.00nan,0,0,69
2877,1095,12,37,35,7,28,.800,2523150,0,69
2877,2357,19,62,12,1,11,.917,3600000,0,69
2877,3248,12,17,7,4,3,.429,1076850,0,69
2869,1912,10,0,0,0,0,.00nan,0,0,69
2869,2189,10,88,50,5,45,.900,3600000,0,69
2869,2575,11,0,0,0,0,.00nan,0,0,69
2869,2752,11,80,11,0,11,1.000,3600000,0,69
2895,135,1,88,32,2,30,.938,3600000,0,69
2895,1095,12,0,0,0,0,.00nan,0,0,69
